Time [HH:MM:SS],H [deg],V [deg],D [mm]
16:31:48.795276799,46.3765914905142,89.5447254839995,19873.1494048988
16:31:48.805277199,46.3761098882977,89.5456543581675,19876.6628994543
16:31:48.815277000,46.3791780545504,89.5454111214092,19874.4215986499
16:31:48.825277000,46.373282971134,89.5446179557855,19872.8537036352
16:31:48.835277199,46.3752159172066,89.5454427632265,19873.3034690165
16:31:48.845277199,46.376093363684,89.5443676964648,19872.5497354129
16:31:48.855276900,46.3749293108769,89.5441878359175,19876.5039459323
16:31:48.865276699,46.3727629710349,89.5466577740125,19872.3237605777
16:31:48.875277199,46.3761459518099,89.5451511941658,19871.9697147361
16:31:48.885276900,46.3746846245277,89.5458471318639,19876.2911484935
16:31:48.895276699,46.375988139812,89.5459791676741,19871.280322468
16:31:48.905277400,46.3774374034192,89.545013274032,19878.353698826
16:31:48.915277099,46.3742897981452,89.5478030043064,19875.4627034994
16:31:48.925276900,46.3756839385819,89.5458226712526,19874.7713113624
16:31:48.935276900,46.3777493353866,89.5466248044184,19879.8350111923
16:31:48.945277099,46.3742798666944,89.5433283301645,19873.9817064343
16:31:48.955277099,46.3742109480205,89.5472094833015,19875.7195410835
16:31:48.965276799,46.3770092332566,89.5447098665712,19874.7819646851
16:31:48.975277300,46.3748533639635,89.5458890024639,19875.5770064059
16:31:48.985277099,46.3762568989481,89.5457790778763,19876.2581204396
16:31:48.995276799,46.3790258094754,89.5437708323412,19875.7867531684
16:31:49.005276799,46.3741762004376,89.5444082214841,19873.1939400845
16:31:49.015277300,46.3775690692397,89.5432327989917,19873.2317258545
16:31:49.025277000,46.3771987637119,89.5484394883681,19872.8095455565
16:31:49.035276799,46.3788301163348,89.5455895126453,19874.8854913188
16:31:49.045277199,46.3736415197773,89.5436451022162,19882.8765053938
16:31:49.055277000,46.3754892833101,89.5452277808148,19871.2481866231
16:31:49.065277000,46.3745593264824,89.5435609843542,19872.9723180222
16:31:49.075276699,46.3750919086309,89.5459689791487,19876.7996489617
16:31:49.085277199,46.3775267690784,89.5469112835397,19875.5065771432
16:31:49.095277000,46.3749724804964,89.5456316757383,19878.5873550353
16:31:49.105276699,46.3786163384667,89.5462883770921,19876.513756045
16:31:49.115277199,46.376323766469,89.5439717389605,19873.1196667488
16:31:49.125277199,46.3749294234958,89.5443589326195,19872.4706249782
16:31:49.135276900,46.3759190962499,89.5441858769061,19876.4662487343
16:31:49.145276699,46.3771516150235,89.5443069943084,19875.5023275032
16:31:49.155277099,46.3767010834522,89.546123143325,19871.8670319153
16:31:49.165276900,46.3788183210988,89.5436884417558,19874.1118913135
16:31:49.175276900,46.374980715122,89.5451505542533,19873.5542676336
16:31:49.185277300,46.3752358415098,89.544923333718,19873.9190981131
16:31:49.195277099,46.3761067185299,89.5440544735562,19872.5802404497
16:31:49.205276900,46.3787667287646,89.5469420228669,19877.4191344965
16:31:49.215276600,46.3753668776657,89.5481578360088,19876.5125465515
16:31:49.225277099,46.3790437243123,89.5451405459881,19872.8586344242
16:31:49.235277099,46.3771507850484,89.5441650416234,19875.8046284263
16:31:49.245276799,46.3788042847866,89.5452458927685,19871.6407860054
16:31:49.255277300,46.3750671443512,89.5458854633474,19867.4492382957
16:31:49.265277000,46.3739357803064,89.5462294177926,19875.4769467083
16:31:49.275276799,46.3758552089289,89.5454057833624,19878.4938976666
16:31:49.285276799,46.3757208602055,89.5460926531821,19872.8269769176
16:31:49.295277199,46.3750728391965,89.5434192433319,19874.4292265608
16:31:49.305277000,46.3755790555029,89.5444532055506,19870.7315699842
16:31:49.315276699,46.3763014609476,89.5454336782154,19879.7321545194
16:31:49.325277199,46.3758830783957,89.5456388875221,19873.1618711401
16:31:49.335277000,46.3778888891534,89.5438553647465,19872.1596844031
16:31:49.345277000,46.3785727858371,89.5451106056547,19870.8389806491
16:31:49.355276699,46.3730227654139,89.5473629813853,19873.0028493987
16:31:49.365277199,46.3757337131113,89.5458308694047,19874.6252097588
16:31:49.375276900,46.374662097362,89.5447635093483,19868.5630261539
16:31:49.385276699,46.3751061191445,89.5439209780127,19871.919883974
16:31:49.395277400,46.3773552307945,89.5456238279748,19872.1024480339
16:31:49.405277099,46.3766708705922,89.5475733289391,19874.1030984368
16:31:49.415276900,46.374544258305,89.5478913815516,19871.4836907617
16:31:49.425276600,46.3755433865058,89.545857056639,19873.1530940959
16:31:49.435277099,46.3777707353756,89.5458919195378,19872.0626720797
16:31:49.445277099,46.3753447656253,89.5459928722959,19875.0720598109
16:31:49.455276900,46.3749214744687,89.5445788980037,19877.7183907055
16:31:49.465277300,46.3753324004818,89.5464479117867,19872.2935791905
16:31:49.475277099,46.3778097964599,89.5476108070643,19875.9289287476
16:31:49.485276799,46.377220178189,89.5437565462472,19877.0464236238
16:31:49.495276600,46.3767227130921,89.5452248382517,19874.5164361268
16:31:49.505277300,46.3788560180822,89.5458924892101,19873.9091218245
16:31:49.515277000,46.3776558898299,89.5459521881411,19879.5351975671
16:31:49.525276799,46.3727108643622,89.5428255902547,19871.3570368818
16:31:49.535277300,46.3768030203334,89.5450249360875,19873.3860824758
16:31:49.545277000,46.3756435220909,89.5453008016648,19878.2414774167
16:31:49.555277000,46.3760721650472,89.5471278379534,19874.623905131
16:31:49.565276699,46.3766880110238,89.5462862439526,19875.878468174
16:31:49.575277199,46.3754866526498,89.5440498680945,19871.4725399614
16:31:49.585277000,46.376141195943,89.5442816692951,19876.3755724314
16:31:49.595276699,46.3758935820923,89.5478275955587,19873.6497688402
16:31:49.605277199,46.3777441042782,89.5435659279766,19873.3871562165
16:31:49.615277199,46.3748923894228,89.5445563667757,19873.5018911934
16:31:49.625276900,46.3756256200848,89.5446300113774,19875.3572952146
16:31:49.635276699,46.3772635208128,89.5455271113217,19872.7611475883
16:31:49.645277099,46.3754343374943,89.5443224321312,19874.1273440955
16:31:49.655276900,46.3752305987519,89.545028757825,19875.8756621823
16:31:49.665276900,46.3771358596559,89.5437144029826,19881.054145164
16:31:49.675277400,46.3780606125791,89.5453386194241,19872.5788452251
16:31:49.685277099,46.3763572540501,89.5455706387158,19871.0462690611
16:31:49.695276900,46.377497263434,89.5466809347954,19875.2279451906
16:31:49.705276600,46.375099653321,89.5456582484601,19875.3593563653
16:31:49.715277099,46.3753287626765,89.5449793702389,19872.2920068025
16:31:49.725277099,46.3748440490743,89.546884937699,19875.1978912632
16:31:49.735276799,46.3758121853568,89.5462344894814,19875.2951935205
16:31:49.745277300,46.3752858939016,89.5462624577171,19871.8105938732
16:31:49.755277000,46.374918665884,89.5440753533219,19874.8082703039
16:31:49.765276799,46.3727486513121,89.5467848650588,19873.7164568235
16:31:49.775276799,46.3746667191392,89.5462951477672,19872.6682800593
16:31:49.785277300,46.3747977530183,89.5450982154606,19872.5023023489
16:31:49.795277000,46.3765512905883,89.5460607995946,19874.5667979434
16:31:49.805276799,46.374099619166,89.5447132977343,19875.6261688256
16:31:49.815277199,46.3753639397001,89.5461847795624,19880.7993254445
16:31:49.825277000,46.3761493059741,89.5443231058918,19872.2248408671
16:31:49.835277000,46.3749304963547,89.5467391088038,19876.6840271323
16:31:49.845276699,46.3762464365955,89.5468586590742,19875.3908909197
16:31:49.855277199,46.3765333751961,89.5435165463199,19877.2078225523
16:31:49.865276900,46.375717004796,89.544823565311,19873.3154688719
16:31:49.875276699,46.373939672352,89.5448592236975,19874.6566450747
16:31:49.885277400,46.3790188405413,89.5462238196079,19874.193219216
16:31:49.895277099,46.3753156790162,89.5457141575236,19876.0242954236
16:31:49.905276900,46.374964884205,89.5465842846918,19872.7882932339
16:31:49.915276699,46.3766698447773,89.5425640894056,19872.7418393459
16:31:49.925277099,46.3754402953217,89.5477736044803,19874.9783683425
16:31:49.935276900,46.3772318899244,89.5456323003596,19876.1092484488
16:31:49.945276900,46.3763035028783,89.5444098843714,19872.4439336093
16:31:49.955277300,46.375123276006,89.5450893441473,19875.1697702485
16:31:49.965277099,46.3767307468185,89.5447449729017,19872.7310686153
16:31:49.975276799,46.3781659841361,89.545511960146,19876.138477252
16:31:49.985276600,46.3758136084498,89.5441279955664,19871.2954434351
16:31:49.995277300,46.3780436165071,89.546393504645,19875.8829367824
16:31:50.005277000,46.3761039276533,89.5436659562009,19874.8909345311
16:31:50.015276799,46.3781229658611,89.5435824817239,19870.5092910348
16:31:50.025277300,46.3760997511288,89.544384517089,19878.3526800485
16:31:50.035277000,46.3759871574727,89.5438858232897,19871.4971146851
16:31:50.045277000,46.3766967893544,89.5454670369399,19877.8400561053
16:31:50.055276799,46.3769911215636,89.5441374688584,19876.2686176205
16:31:50.065277199,46.3736971280346,89.5462292450258,19873.1870832841
16:31:50.075277000,46.3779678700168,89.5431203060019,19875.1096841199
16:31:50.085276699,46.3739126403488,89.5439171050702,19874.7726543217
16:31:50.095277199,46.3769652596256,89.5443497878544,19879.2866444861
16:31:50.105277199,46.3752284418353,89.5455489657954,19871.8817976695
16:31:50.115276900,46.3763850422884,89.5460603541854,19876.0073124411
16:31:50.125276699,46.3743135777612,89.5468640062323,19872.7263535188
16:31:50.135277199,46.3761223711129,89.5461592123874,19870.199916462
16:31:50.145276900,46.3749995553961,89.5447331209723,19875.0728936754
16:31:50.155276900,46.3746471684607,89.5460293710201,19874.1704697773
16:31:50.165277400,46.375821258696,89.5451090116824,19878.2848032475
16:31:50.175277099,46.3755300078873,89.5438813069793,19881.2646552834
16:31:50.185276900,46.3765013008746,89.5426481318174,19872.6793843381
16:31:50.195276600,46.3730979247857,89.5460527244378,19872.9599482437
16:31:50.205277099,46.3757359510922,89.5452430362252,19870.4444218106
16:31:50.215277099,46.375008821034,89.5459024966725,19875.6543727663
16:31:50.225276799,46.3771118449154,89.5478840759917,19877.9824874971
16:31:50.235277300,46.3769508344514,89.5471265380324,19873.5325126737
16:31:50.245277099,46.3766194011416,89.5456407423205,19876.4125358052
16:31:50.255276799,46.3768748367456,89.5454757433626,19873.4638319204
16:31:50.265276799,46.3749569604586,89.5465103529133,19874.1453604339
16:31:50.275277300,46.3756187366591,89.5453021214396,19876.2102829619
16:31:50.285277000,46.3753154584272,89.5472005288471,19873.8812610544
16:31:50.295276799,46.3748958137887,89.5452550840197,19874.3738407833
16:31:50.305277199,46.3750434801344,89.5445132376908,19874.8240201053
16:31:50.315277000,46.3761024596392,89.5455921066341,19878.1721502843
16:31:50.325277000,46.3795509097734,89.5437499552334,19869.0360584818
16:31:50.335276699,46.3785009385355,89.547053043253,19874.3933526573
16:31:50.345277199,46.3739502893894,89.5456167688315,19874.5992522535
16:31:50.355276900,46.3778417741085,89.5452301865814,19875.3700914576
16:31:50.365276699,46.3749335766827,89.5451043255753,19876.4631290453
16:31:50.375277199,46.375586115107,89.5439859138799,19873.6687772157
16:31:50.385277199,46.3767904326511,89.5457191788659,19875.6076524054
16:31:50.395276900,46.3761023737821,89.5459232614797,19880.8233042523
16:31:50.405276699,46.3764600528978,89.5470517081218,19877.8559494021
16:31:50.415277099,46.3766180282745,89.5465053849816,19873.0693116777
16:31:50.425276900,46.3742185050046,89.5470484245762,19871.7298818807
16:31:50.435276900,46.3770780433593,89.5459249738963,19872.6228974882
16:31:50.445277099,46.377339585496,89.5470374085861,19873.0433739049
16:31:50.455277099,46.3786308125177,89.5443073466698,19872.6474954582
16:31:50.465276799,46.3768376233941,89.5454493338902,19871.6646786673
16:31:50.475276600,46.3761217765127,89.5483456044673,19875.9437243006
16:31:50.485277300,46.3773929711286,89.5458992121928,19876.2885929354
16:31:50.495277099,46.377326559076,89.5451535570888,19871.4284212919
16:31:50.505276799,46.3754396642643,89.5447017486364,19877.841372438
16:31:50.515277300,46.3759267226225,89.5445971457548,19877.7886532968
16:31:50.525277000,46.3736132293045,89.5452505864396,19873.3512921703
16:31:50.535276799,46.37624770246,89.5432395904146,19877.2046391707
16:31:50.545276799,46.3765530018874,89.5448009565517,19872.4267437638
16:31:50.555277000,46.3742796808059,89.5466425652611,19876.929147744
16:31:50.565277000,46.3775641988413,89.5497213886102,19873.8972013822
16:31:50.575276699,46.3755204357271,89.5466795642956,19876.8635196126
16:31:50.585277199,46.3788540841624,89.5443719743882,19872.1310449353
16:31:50.595277199,46.3762509426654,89.5449683110688,19870.1471427805
16:31:50.605276900,46.374758202253,89.5455269767777,19875.3023047576
16:31:50.615276699,46.3762321360346,89.5440139409819,19872.392972591
16:31:50.625277199,46.3750685352443,89.5450666799947,19875.3609730484
16:31:50.635276900,46.3756918555386,89.5438773132742,19873.8545831275
16:31:50.645276699,46.3748958370567,89.545541130655,19871.2009451909
16:31:50.655277099,46.3764146199298,89.5458954209538,19878.9607066611
16:31:50.665277099,46.3768283075329,89.5459842994073,19871.8241688414
16:31:50.675276900,46.3764008307755,89.5465794803278,19873.8316244044
16:31:50.685276600,46.3749156811241,89.5456560402127,19872.4792138335
16:31:50.695277099,46.3746242122923,89.5452368006376,19877.0207541334
16:31:50.705277099,46.3766096982942,89.5472397887981,19875.5500121859
16:31:50.715276799,46.3779278668522,89.5458068547263,19871.3498577415
16:31:50.725277099,46.3763208793056,89.5439123507244,19878.187771671
16:31:50.735277099,46.3786594588204,89.5450270879551,19875.6694994147
16:31:50.745276799,46.372558047966,89.5458271216852,19870.1785840116
16:31:50.755276799,46.3753730513028,89.5470263615004,19875.2129546231
16:31:50.765277000,46.3751535531904,89.5438708423628,19874.9636713209
16:31:50.775277000,46.3793857616672,89.5460389902643,19872.5679716827
16:31:50.785276799,46.3756418405311,89.5448636456646,19879.9217843337
16:31:50.795277199,46.3754730492987,89.546255167126,19875.2757684799
16:31:50.805277000,46.3749510202031,89.5430712200341,19879.6142311407
16:31:50.815277000,46.3758587312668,89.5458191250157,19870.3889200481
16:31:50.825276699,46.3771954810934,89.545298003001,19874.0525213799
16:31:50.835277000,46.376145213013,89.5466399409238,19877.8229917273
16:31:50.845277000,46.3750118419994,89.5451871298107,19876.3295697655
16:31:50.855276699,46.3750809670624,89.5426585522607,19873.348080428
16:31:50.865277199,46.3785370286206,89.5446116430641,19875.9270615172
16:31:50.875276900,46.3746735831283,89.5448563885689,19872.2636864187
16:31:50.885276900,46.3760880554789,89.5446461091889,19879.418332806
16:31:50.895276699,46.3775067784232,89.5461586757488,19870.995159495
16:31:50.905277099,46.3753185193258,89.5468986630145,19876.1793518637
16:31:50.915276900,46.375708442157,89.5459492986207,19872.092357945
16:31:50.925276900,46.3748086192482,89.5472747420296,19870.8373242862
16:31:50.935277099,46.3785741383606,89.5445466497681,19872.6099457595
16:31:50.945277099,46.3783344059811,89.5444995222766,19874.9660197302
16:31:50.955276900,46.3778763634817,89.5485998224441,19878.5032822605
16:31:50.965277300,46.3744123345702,89.5470129957983,19874.7446172286
16:31:50.975277099,46.3744531659006,89.5474373144325,19871.4247105733
16:31:50.985277099,46.377675119532,89.543719019424,19876.0758836601
16:31:50.995276799,46.3766246308196,89.5466778913645,19873.6510441977
16:31:51.005277300,46.3745128853691,89.5466721285699,19877.1401062533
16:31:51.015277000,46.3758203151015,89.5440464742246,19875.6528711792
16:31:51.025276799,46.3765166345772,89.546229946091,19872.4893198255
16:31:51.035277300,46.3755156127816,89.5456272893809,19871.2970533631
16:31:51.045277000,46.3746569874451,89.5456719885965,19875.0829817717
16:31:51.055277000,46.3746544981087,89.5438561968457,19870.509994246
16:31:51.065276699,46.3766594752633,89.5434774415962,19873.8693235817
16:31:51.075277199,46.3757290205851,89.5446199254233,19879.5965055019
16:31:51.085277000,46.3781838987782,89.5450955836357,19871.5020923366
16:31:51.095277000,46.3744509110608,89.5482399441427,19873.9261069377
16:31:51.105277199,46.374483836821,89.5440140869591,19874.5708853899
16:31:51.115277199,46.3779504169944,89.5452485172005,19877.3003898886
16:31:51.125276900,46.3762371654817,89.5451347499484,19868.6263619974
16:31:51.135276699,46.3779006399295,89.5488477192818,19874.6945302844
16:31:51.145277099,46.3753167885594,89.5431550419579,19871.2032590318
16:31:51.155276900,46.3753688588209,89.5435482296453,19868.7474473169
16:31:51.165276900,46.3755419095858,89.5436620022618,19872.7592976714
16:31:51.175277400,46.3786304247674,89.5441041650981,19873.1935645513
16:31:51.185277099,46.3773948528656,89.5471595890638,19871.8359132737
16:31:51.195276900,46.3752020030028,89.5432916060028,19872.4118036965
16:31:51.205276900,46.3793748552463,89.5434247369934,19876.7151783344
16:31:51.215277099,46.3768803977886,89.5445563127514,19878.8375946424
16:31:51.225277099,46.3770419295716,89.5430261957044,19872.525076413
16:31:51.235276799,46.3771947563673,89.5439204476899,19875.4181192787
16:31:51.245277300,46.375483645733,89.5426886058033,19876.8756380807
16:31:51.255277000,46.3754404532162,89.5443345821332,19874.1687814055
16:31:51.265276799,46.3733420422039,89.546186164318,19878.2835486608
16:31:51.275276799,46.3770385462277,89.5453218448231,19878.4857031787
16:31:51.285277300,46.372459531146,89.5445862871134,19870.7516962363
16:31:51.295277000,46.377583538924,89.5456161437814,19875.4867994833
16:31:51.305277000,46.3762721780092,89.5440484756932,19876.9427466242
16:31:51.315277199,46.3774327919181,89.5464926246245,19872.8909550952
16:31:51.325277000,46.3744496906983,89.5465709179998,19869.3906761332
16:31:51.335277000,46.3758985490944,89.544756370246,19870.8952047825
16:31:51.345276699,46.3757058347373,89.5473088224602,19873.180234548
16:31:51.355277199,46.372024904968,89.5464630702577,19875.421802631
16:31:51.365276900,46.3715773000347,89.5466536019662,19878.7758669773
16:31:51.375276699,46.3672547425593,89.5439782424094,19868.5491631768
16:31:51.385277400,46.3633544749064,89.5441346493576,19875.4558533249
16:31:51.395277099,46.3651673043956,89.5419323863961,19871.0073488839
16:31:51.405276900,46.3595701370435,89.5472051735432,19869.2324029048
16:31:51.415276900,46.3579702035582,89.5458219742111,19869.8683545019
16:31:51.425277099,46.3543789105998,89.5438397367235,19865.7104892826
16:31:51.435276900,46.352728443347,89.5444126961524,19863.8988594798
16:31:51.445276900,46.3476225946555,89.5428045889586,19865.6673282279
16:31:51.455277300,46.3448251549598,89.5435838303859,19864.0070687076
16:31:51.465277099,46.3408000601442,89.5437982366477,19861.3167575753
16:31:51.475276799,46.3364276760031,89.5426282492738,19861.3680486397
16:31:51.485276799,46.3324128953658,89.5441473288959,19859.6311098994
16:31:51.495277300,46.328587365663,89.5445217841015,19851.7514303988
16:31:51.505277000,46.3242875503964,89.5464581783761,19858.0082255222
16:31:51.515276799,46.3246847891433,89.542169797321,19852.8686198541
16:31:51.525277300,46.3183231971423,89.5435762605764,19850.5858215769
16:31:51.535277000,46.3119621762465,89.5443928656418,19854.949900627
16:31:51.545277000,46.3092213066895,89.5432264654949,19848.677873901
16:31:51.555276799,46.304369454479,89.5437228185434,19847.8743296444
16:31:51.565277199,46.2997536619856,89.5442638213827,19847.077401681
16:31:51.575277000,46.2946559970061,89.5440096397535,19844.3085211081
16:31:51.585276699,46.2874918348775,89.5427318433496,19843.2823245097
16:31:51.595277199,46.2816202489823,89.541086121032,19841.0038567507
16:31:51.605277199,46.2766423356679,89.5452471005984,19837.1435104115
16:31:51.615276900,46.2717414923366,89.5456560249085,19838.4953750117
16:31:51.625276699,46.2658917849788,89.543019763153,19832.8894428446
16:31:51.635277199,46.2591042846397,89.5410730799683,19835.7540282742
16:31:51.645276900,46.2551646251063,89.5411954843767,19832.9254906341
16:31:51.655276900,46.2467137739574,89.5439237805046,19830.3828059014
16:31:51.665277400,46.2407776632589,89.5441785708799,19826.9564186272
16:31:51.675277099,46.2385953706696,89.5402256460415,19827.0134359368
16:31:51.685276900,46.2324378055094,89.5427947209178,19822.532339367
16:31:51.695276600,46.2280830528929,89.5416915390339,19827.066602959
16:31:51.705277099,46.221847567064,89.5400846217256,19821.0140401593
16:31:51.715277099,46.2170663920578,89.544217263679,19816.8971627065
16:31:51.725276799,46.2115064675937,89.5392292765546,19815.3683978564
16:31:51.735277300,46.2051774095492,89.5406984378606,19812.5136947267
16:31:51.745277099,46.1988659563199,89.5387840591175,19809.3083842671
16:31:51.755276799,46.1935483329682,89.5422865646729,19813.086642556
16:31:51.765276799,46.1876025625837,89.5402998053156,19806.103348369
16:31:51.775277300,46.1780334209527,89.5395571786016,19810.6246866876
16:31:51.785277000,46.174672185681,89.5391940364887,19804.2397809984
16:31:51.795276799,46.1658131211209,89.5374530855954,19804.0719073584
16:31:51.805277199,46.1573006465476,89.5399894141403,19799.5444589841
16:31:51.815277000,46.1565465313846,89.5409218123015,19796.9349190414
16:31:51.825277000,46.1451288460742,89.5401973879157,19794.9445160902
16:31:51.835276699,46.1436038183275,89.5369032576139,19793.2771032299
16:31:51.845277199,46.1353875570346,89.5383686975114,19791.0013892572
16:31:51.855276900,46.1287916855884,89.5392767447656,19789.2320734141
16:31:51.865276699,46.1217348784316,89.5432764690132,19789.0463744115
16:31:51.875277199,46.1175041864497,89.5381953243331,19781.5243379037
16:31:51.885277199,46.1085684508423,89.5402591755704,19786.8096464564
16:31:51.895276900,46.1044713487736,89.5368151139215,19777.8771902604
16:31:51.905276699,46.0972887115563,89.5384263363898,19780.709261971
16:31:51.915277099,46.0911590484981,89.538179972849,19771.3246310233
16:31:51.925276900,46.0819725969865,89.5402584895363,19777.606892223
16:31:51.935276900,46.0735831778501,89.5355123318821,19772.9249624208
16:31:51.945277300,46.0690635746942,89.5361811690975,19768.2372725272
16:31:51.955277099,46.061546428513,89.5378128957929,19767.5803034387
16:31:51.965276799,46.0569501389595,89.5375852462455,19767.8578884575
