Time [HH:MM:SS],X [m],Y [m],Z [m]
17:10:43.8024914,13.614169,14.830105,0.105110
17:10:43.8124914,13.606778,14.829935,0.105195
17:10:43.8224912,13.599310,14.829753,0.105199
17:10:43.8324916,13.591980,14.829600,0.105234
17:10:43.8424914,13.584715,14.829433,0.105207
17:10:43.8524911,13.577638,14.829147,0.105291
17:10:43.8624916,13.570681,14.828798,0.105169
17:10:43.8724916,13.563582,14.828488,0.105223
17:10:43.8824914,13.556498,14.828204,0.105264
17:10:43.8924911,13.549284,14.827960,0.105332
17:10:43.9024916,13.542067,14.827610,0.105364
17:10:43.9124913,13.534781,14.827180,0.105358
17:10:43.9224913,13.527463,14.826713,0.105401
17:10:43.9324918,13.520171,14.826274,0.105408
17:10:43.9424915,13.512914,14.825903,0.105362
17:10:43.9524913,13.505541,14.825666,0.105361
17:10:43.9624910,13.498125,14.825502,0.105411
17:10:43.9724915,13.490755,14.825307,0.105439
17:10:43.9824915,13.483382,14.825009,0.105428
17:10:43.9924913,13.475982,14.824636,0.105533
17:10:44.0024917,13.468600,14.824337,0.105460
17:10:44.0124915,13.461272,14.824098,0.105522
17:10:44.0224912,13.453899,14.823882,0.105462
17:10:44.0324912,13.446693,14.823690,0.105544
17:10:44.0424917,13.439606,14.823452,0.105508
17:10:44.0524914,13.432516,14.823042,0.105555
17:10:44.0624912,13.425469,14.822474,0.105601
17:10:44.0724917,13.418397,14.821864,0.105528
17:10:44.0824914,13.411225,14.821242,0.105599
17:10:44.0924914,13.403909,14.820672,0.105607
17:10:44.1024911,13.396641,14.820159,0.105695
17:10:44.1124916,13.389450,14.819792,0.105715
17:10:44.1224914,13.382406,14.819503,0.105654
17:10:44.1324911,13.375258,14.819222,0.105735
17:10:44.1424916,13.368000,14.818974,0.105717
17:10:44.1524916,13.360583,14.818879,0.105752
17:10:44.1624913,13.353024,14.818962,0.105813
17:10:44.1724911,13.345661,14.819220,0.105898
17:10:44.1824915,13.338519,14.819635,0.105945
17:10:44.1924913,13.331712,14.820087,0.105842
17:10:44.2024913,13.325174,14.820569,0.105893
17:10:44.2124918,13.318712,14.821143,0.105867
17:10:44.2224915,13.312138,14.821913,0.105906
17:10:44.2324913,13.305242,14.822950,0.105960
17:10:44.2424910,13.298241,14.824157,0.105971
17:10:44.2524917,13.291254,14.825502,0.106008
17:10:44.2624915,13.284581,14.826996,0.106038
17:10:44.2724912,13.278097,14.828550,0.106070
17:10:44.2824917,13.271757,14.830123,0.106079
17:10:44.2924914,13.265480,14.831855,0.106096
17:10:44.3024912,13.259139,14.833902,0.106063
17:10:44.3124912,13.252595,14.836155,0.106019
17:10:44.3224917,13.246076,14.838521,0.106023
17:10:44.3324914,13.239635,14.841044,0.105979
17:10:44.3424912,13.233294,14.843654,0.105962
17:10:44.3524916,13.227082,14.846311,0.105964
17:10:44.3624916,13.220973,14.849018,0.105985
17:10:44.3724914,13.214844,14.851751,0.105836
17:10:44.3824911,13.208865,14.854629,0.105914
17:10:44.3924916,13.203123,14.857667,0.105850
17:10:44.4024913,13.197587,14.860714,0.105860
17:10:44.4124911,13.192124,14.863693,0.105818
17:10:44.4224918,13.186670,14.866769,0.105824
17:10:44.4324915,13.181147,14.870117,0.105912
17:10:44.4424913,13.175608,14.873674,0.105826
17:10:44.4524911,13.169956,14.877432,0.105928
17:10:44.4624915,13.164413,14.881337,0.105892
17:10:44.4724915,13.159132,14.885322,0.105925
17:10:44.4824913,13.154209,14.889308,0.106028
17:10:44.4924917,13.149586,14.893222,0.105860
17:10:44.5024915,13.144936,14.897152,0.105784
17:10:44.5124912,13.140223,14.901482,0.105900
17:10:44.5224912,13.135536,14.906226,0.105761
17:10:44.5324917,13.130705,14.911265,0.105833
17:10:44.5424914,13.125972,14.916437,0.105797
17:10:44.5524912,13.121693,14.921614,0.105827
17:10:44.5624917,13.117684,14.926631,0.105814
17:10:44.5724914,13.113882,14.931415,0.105643
17:10:44.5824914,13.110222,14.935999,0.105677
17:10:44.5924912,13.106628,14.940608,0.105568
17:10:44.6024916,13.102963,14.945523,0.105638
17:10:44.6124914,13.099143,14.950786,0.105597
17:10:44.6224911,13.095351,14.956206,0.105545
17:10:44.6324916,13.091607,14.961713,0.105552
17:10:44.6424916,13.088053,14.967183,0.105565
17:10:44.6524913,13.084533,14.972543,0.105549
17:10:44.6624911,13.081180,14.977783,0.105618
17:10:44.6724916,13.078007,14.983010,0.105520
17:10:44.6824913,13.074974,14.988398,0.105553
17:10:44.6924913,13.072008,14.994027,0.105502
17:10:44.7024918,13.069027,14.999857,0.105413
17:10:44.7124915,13.066093,15.005894,0.105401
17:10:44.7224913,13.063328,15.011983,0.105339
17:10:44.7324910,13.060608,15.018097,0.105324
17:10:44.7424915,13.058078,15.024211,0.105382
17:10:44.7524915,13.055671,15.030349,0.105237
17:10:44.7624912,13.053376,15.036506,0.105261
17:10:44.7724917,13.051275,15.042744,0.105171
17:10:44.7824915,13.049514,15.048880,0.105120
17:10:44.7924912,13.047771,15.054849,0.105004
17:10:44.8024912,13.046160,15.060623,0.104946
17:10:44.8124917,13.044648,15.066454,0.104905
17:10:44.8224914,13.043221,15.072505,0.104969
17:10:44.8324912,13.041770,15.078813,0.104775
17:10:44.8424916,13.040359,15.085370,0.104840
17:10:44.8524914,13.039079,15.092026,0.104661
17:10:44.8624914,13.037941,15.098589,0.104657
17:10:44.8724911,13.036773,15.105032,0.104473
17:10:44.8824916,13.035706,15.111305,0.104403
17:10:44.8924913,13.034803,15.117476,0.104290
17:10:44.9024911,13.033925,15.123786,0.104276
17:10:44.9124918,13.033298,15.130338,0.104129
17:10:44.9224916,13.032780,15.137217,0.104067
17:10:44.9324913,13.032451,15.144146,0.103922
17:10:44.9424911,13.032486,15.150785,0.103882
17:10:44.9524915,13.032580,15.157106,0.103878
17:10:44.9624915,13.032682,15.163269,0.103688
17:10:44.9724913,13.033045,15.169419,0.103621
17:10:44.9824917,13.033645,15.175648,0.103594
17:10:44.9924915,13.034486,15.181983,0.103474
17:10:45.0024912,13.035435,15.188500,0.103495
17:10:45.0124910,13.036570,15.194981,0.103323
17:10:45.0224917,13.037940,15.201231,0.103259
17:10:45.0324915,13.039382,15.207218,0.103184
17:10:45.0424912,13.040925,15.213093,0.103101
17:10:45.0524917,13.042735,15.218999,0.103133
17:10:45.0624914,13.044735,15.224980,0.103030
17:10:45.0724914,13.046962,15.231089,0.103080
17:10:45.0824912,13.049356,15.237201,0.103012
17:10:45.0924916,13.051829,15.243153,0.102908
17:10:45.1024914,13.054305,15.248938,0.102928
17:10:45.1124911,13.056789,15.254699,0.102899
17:10:45.1224916,13.059210,15.260640,0.102885
17:10:45.1324916,13.061672,15.266749,0.102933
17:10:45.1424913,13.064261,15.272895,0.102854
17:10:45.1524911,13.066888,15.279074,0.102917
17:10:45.1624916,13.069669,15.285180,0.102884
17:10:45.1724913,13.072500,15.290899,0.102928
17:10:45.1824913,13.075293,15.296308,0.102880
17:10:45.1924915,13.077999,15.301560,0.102873
17:10:45.2024915,13.080984,15.306816,0.102920
17:10:45.2124913,13.084266,15.312192,0.102975
17:10:45.2224910,13.087791,15.317760,0.102926
17:10:45.2324915,13.091595,15.323439,0.102947
17:10:45.2424915,13.095632,15.329045,0.102833
17:10:45.2524912,13.099750,15.334372,0.102879
17:10:45.2624917,13.103814,15.339352,0.102774
17:10:45.2724915,13.107812,15.344051,0.102814
17:10:45.2824912,13.111806,15.348532,0.102674
17:10:45.2924912,13.115982,15.353013,0.102634
17:10:45.3024917,13.120486,15.357767,0.102629
17:10:45.3124914,13.125352,15.362794,0.102505
17:10:45.3224912,13.130331,15.367849,0.102399
17:10:45.3324916,13.135311,15.372601,0.102370
17:10:45.3424914,13.140143,15.376896,0.102331
17:10:45.3524914,13.144729,15.381106,0.102336
17:10:45.3624911,13.149372,15.385305,0.102230
17:10:45.3724916,13.154066,15.389403,0.102150
17:10:45.3824914,13.158953,15.393383,0.102166
17:10:45.3924911,13.163996,15.397426,0.102116
17:10:45.4024916,13.169156,15.401437,0.102093
17:10:45.4124916,13.174355,15.405291,0.102071
17:10:45.4224913,13.179536,15.408937,0.102075
17:10:45.4324911,13.184710,15.412508,0.102073
17:10:45.4424915,13.189986,15.415993,0.102116
17:10:45.4524913,13.195366,15.419424,0.102056
17:10:45.4624913,13.201029,15.422729,0.102123
17:10:45.4724915,13.206770,15.425906,0.102144
17:10:45.4824915,13.212458,15.428751,0.102132
17:10:45.4924913,13.217950,15.431383,0.102145
17:10:45.5024910,13.223464,15.433878,0.102154
17:10:45.5124915,13.229187,15.436287,0.102216
17:10:45.5224915,13.235081,15.438716,0.102250
17:10:45.5324912,13.241235,15.441100,0.102224
17:10:45.5424917,13.247534,15.443371,0.102331
17:10:45.5524914,13.253811,15.445469,0.102324
17:10:45.5624914,13.259935,15.447171,0.102376
17:10:45.5724912,13.265758,15.448628,0.102375
17:10:45.5824914,13.271516,15.450094,0.102390
17:10:45.5924914,13.277491,15.451501,0.102520
17:10:45.6024911,13.283702,15.452787,0.102494
17:10:45.6124916,13.290225,15.454032,0.102534
17:10:45.6224914,13.297008,15.455366,0.102398
17:10:45.6324914,13.303889,15.456557,0.102444
17:10:45.6424911,13.310494,15.457520,0.102442
17:10:45.6524916,13.316636,15.458356,0.102460
17:10:45.6624913,13.322644,15.459172,0.102514
17:10:45.6724913,13.328509,15.459846,0.102567
17:10:45.6824915,13.334544,15.460368,0.102519
17:10:45.6924913,13.341084,15.460823,0.102655
17:10:45.7024913,13.347927,15.461315,0.102507
17:10:45.7124910,13.354827,15.461734,0.102673
17:10:45.7224915,13.361539,15.461898,0.102669
17:10:45.7324915,13.367842,15.461834,0.102773
17:10:45.7424913,13.374075,15.461731,0.102814
17:10:45.7524917,13.380311,15.461618,0.102868
17:10:45.7624915,13.386598,15.461309,0.102829
17:10:45.7724912,13.392924,15.460699,0.102940
17:10:45.7824917,13.399385,15.459860,0.102874
17:10:45.7924914,13.405790,15.458899,0.102952
17:10:45.8024914,13.412055,15.457753,0.102934
17:10:45.8124912,13.418097,15.456508,0.102978
17:10:45.8224917,13.424156,15.455123,0.103042
17:10:45.8324914,13.430180,15.453680,0.103068
17:10:45.8424914,13.436353,15.452038,0.103126
17:10:45.8524916,13.442586,15.450274,0.103135
17:10:45.8624916,13.448802,15.448313,0.103205
17:10:45.8724914,13.454750,15.446277,0.103180
17:10:45.8824911,13.460626,15.444236,0.103217
17:10:45.8924916,13.466579,15.442125,0.103205
17:10:45.9024913,13.472627,15.439805,0.103329
17:10:45.9124913,13.478720,15.437372,0.103285
17:10:45.9224918,13.484933,15.434789,0.103383
17:10:45.9324915,13.491092,15.432088,0.103398
17:10:45.9424913,13.496998,15.429264,0.103531
17:10:45.9524913,13.502650,15.426429,0.103467
17:10:45.9624915,13.507956,15.423708,0.103527
17:10:45.9724915,13.513211,15.421013,0.103470
17:10:45.9824913,13.518486,15.418067,0.103627
17:10:45.9924917,13.523882,15.414823,0.103597
17:10:46.0024915,13.529557,15.411331,0.103633
17:10:46.0124912,13.535344,15.407713,0.103584
17:10:46.0224912,13.540866,15.403951,0.103688
17:10:46.0324917,13.545976,15.400161,0.103738
17:10:46.0424914,13.550845,15.396527,0.103793
17:10:46.0524912,13.555753,15.392981,0.103758
17:10:46.0624917,13.560467,15.389248,0.103918
17:10:46.0724914,13.565159,15.385191,0.103838
17:10:46.0824914,13.570208,15.380800,0.103901
17:10:46.0924912,13.575371,15.376258,0.103733
17:10:46.1024916,13.580361,15.371576,0.103873
17:10:46.1124914,13.585054,15.366812,0.103822
17:10:46.1224914,13.589429,15.362175,0.103901
17:10:46.1324916,13.593835,15.357612,0.103871
17:10:46.1424916,13.598078,15.353066,0.103954
17:10:46.1524913,13.602289,15.348279,0.103821
17:10:46.1624911,13.606358,15.343243,0.103899
17:10:46.1724916,13.610442,15.338017,0.103781
17:10:46.1824913,13.614253,15.332847,0.103867
17:10:46.1924913,13.618006,15.327681,0.103812
17:10:46.2024918,13.621575,15.322565,0.103810
17:10:46.2124915,13.625099,15.317352,0.103878
17:10:46.2224913,13.628597,15.312055,0.103850
17:10:46.2324913,13.632181,15.306545,0.103916
17:10:46.2424915,13.635743,15.300874,0.103842
17:10:46.2524915,13.639069,15.295062,0.103911
17:10:46.2624912,13.642036,15.289335,0.103957
17:10:46.2724917,13.644983,15.283789,0.103919
17:10:46.2824915,13.647983,15.278362,0.103857
17:10:46.2924912,13.650783,15.272667,0.103988
17:10:46.3024912,13.653453,15.266647,0.103926
17:10:46.3124917,13.656244,15.260360,0.103997
17:10:46.3224914,13.658893,15.254034,0.103892
17:10:46.3324912,13.661315,15.247720,0.103980
17:10:46.3424916,13.663422,15.241523,0.103976
17:10:46.3524914,13.665406,15.235481,0.103901
17:10:46.3624914,13.667264,15.229637,0.103894
17:10:46.3724911,13.669031,15.223757,0.103909
17:10:46.3824916,13.670562,15.217605,0.103926
17:10:46.3924913,13.672029,15.211010,0.103963
17:10:46.4024911,13.673403,15.204211,0.103859
17:10:46.4124918,13.674471,15.197601,0.103929
17:10:46.4224916,13.675265,15.191285,0.103946
17:10:46.4324913,13.676061,15.185148,0.103968
17:10:46.4424913,13.676820,15.179046,0.103899
17:10:46.4524915,13.677309,15.172757,0.103980
17:10:46.4624915,13.677618,15.166159,0.103904
17:10:46.4724913,13.677907,15.159215,0.103888
17:10:46.4824917,13.678190,15.152179,0.103788
17:10:46.4924915,13.678185,15.145308,0.103849
17:10:46.5024912,13.678233,15.138540,0.103978
17:10:46.5124910,13.678514,15.131785,0.103942
17:10:46.5224917,13.678997,15.125021,0.104006
17:10:46.5324915,13.679514,15.118348,0.103853
17:10:46.5424912,13.680069,15.111733,0.103961
17:10:46.5524917,13.680627,15.105065,0.103888
17:10:46.5624914,13.681055,15.098397,0.103940
17:10:46.5724914,13.681505,15.091704,0.104008
17:10:46.5824912,13.682028,15.084996,0.104033
17:10:46.5924916,13.682584,15.078222,0.104105
17:10:46.6024914,13.683058,15.071386,0.104139
17:10:46.6124911,13.683512,15.064376,0.104231
17:10:46.6224916,13.683891,15.057165,0.104248
17:10:46.6324916,13.684200,15.049915,0.104310
17:10:46.6424913,13.684312,15.042840,0.104323
17:10:46.6524911,13.684488,15.035857,0.104389
17:10:46.6624916,13.684807,15.028869,0.104386
17:10:46.6724913,13.685187,15.021795,0.104458
17:10:46.6824913,13.685608,15.014624,0.104398
17:10:46.6924918,13.686045,15.007274,0.104517
17:10:46.7024915,13.686508,14.999739,0.104546
17:10:46.7124913,13.686868,14.992165,0.104548
17:10:46.7224910,13.687179,14.984829,0.104618
17:10:46.7324915,13.687610,14.977797,0.104624
17:10:46.7424915,13.688182,14.970930,0.104697
17:10:46.7524912,13.688713,14.964094,0.104583
17:10:46.7624917,13.689232,14.957098,0.104678
17:10:46.7724915,13.689627,14.949879,0.104660
17:10:46.7824912,13.689948,14.942490,0.104718
17:10:46.7924912,13.690292,14.935104,0.104780
17:10:46.8024917,13.690649,14.927782,0.104823
17:10:46.8124914,13.691092,14.920528,0.104872
17:10:46.8224912,13.691456,14.913343,0.104790
17:10:46.8324916,13.691802,14.906120,0.104794
17:10:46.8424914,13.692081,14.898762,0.104766
17:10:46.8524914,13.692421,14.891272,0.104852
17:10:46.8624911,13.692822,14.883783,0.104868
17:10:46.8724916,13.693404,14.876259,0.104879
17:10:46.8824914,13.694070,14.868710,0.104944
17:10:46.8924911,13.694700,14.861147,0.104877
17:10:46.9024918,13.695306,14.853650,0.104917
17:10:46.9124916,13.695865,14.846240,0.104865
17:10:46.9224913,13.696308,14.839041,0.104854
17:10:46.9324911,13.696660,14.831992,0.104870
17:10:46.9424915,13.696972,14.824957,0.104890
17:10:46.9524913,13.697355,14.817706,0.104914
17:10:46.9624913,13.697761,14.810228,0.104995
17:10:46.9724917,13.698148,14.802689,0.104942
17:10:46.9824915,13.698567,14.794966,0.105009
17:10:46.9924913,13.698842,14.787263,0.104961
17:10:47.0024910,13.698968,14.779700,0.104975
17:10:47.0124917,13.699204,14.772158,0.105020
17:10:47.0224915,13.699490,14.764542,0.104997
17:10:47.0324912,13.699866,14.756977,0.105091
17:10:47.0424917,13.700345,14.749468,0.104960
17:10:47.0524914,13.700869,14.741983,0.105132
17:10:47.0624914,13.701278,14.734471,0.104981
17:10:47.0724912,13.701495,14.727254,0.105116
17:10:47.0824916,13.701824,14.720309,0.105086
17:10:47.0924914,13.702278,14.713446,0.105144
17:10:47.1024911,13.702743,14.706509,0.105193
17:10:47.1124916,13.703098,14.699364,0.105161
17:10:47.1224916,13.703449,14.691842,0.105254
17:10:47.1324914,13.703795,14.684130,0.105197
17:10:47.1424911,13.704116,14.676438,0.105332
17:10:47.1524916,13.704440,14.668905,0.105354
17:10:47.1624913,13.704934,14.661543,0.105393
17:10:47.1724913,13.705539,14.654360,0.105439
17:10:47.1824918,13.706122,14.647238,0.105355
17:10:47.1924915,13.706630,14.640024,0.105486
17:10:47.2024913,13.707080,14.632678,0.105460
17:10:47.2124910,13.707449,14.625248,0.105606
17:10:47.2224915,13.707822,14.617806,0.105614
17:10:47.2324915,13.708142,14.610414,0.105698
17:10:47.2424913,13.708460,14.603076,0.105758
17:10:47.2524917,13.708698,14.595814,0.105751
17:10:47.2624915,13.708981,14.588604,0.105857
17:10:47.2724912,13.709144,14.581399,0.105889
17:10:47.2824912,13.709296,14.574195,0.106017
17:10:47.2924917,13.709425,14.567058,0.106134
17:10:47.3024914,13.709735,14.559925,0.106205
17:10:47.3124912,13.710081,14.552771,0.106349
17:10:47.3224917,13.710453,14.545641,0.106344
17:10:47.3324914,13.710880,14.538464,0.106484
17:10:47.3424914,13.711245,14.531217,0.106480
17:10:47.3524911,13.711585,14.523964,0.106658
17:10:47.3624916,13.712021,14.516718,0.106736
17:10:47.3724914,13.712550,14.509430,0.106869
17:10:47.3824911,13.713176,14.502140,0.107018
17:10:47.3924916,13.713786,14.494878,0.107033
17:10:47.4024916,13.714360,14.487531,0.107249
17:10:47.4124913,13.714781,14.480147,0.107260
17:10:47.4224911,13.715014,14.472958,0.107422
17:10:47.4324915,13.715280,14.465983,0.107487
17:10:47.4424913,13.715530,14.459153,0.107633
17:10:47.4524913,13.715849,14.452354,0.107781
17:10:47.4624918,13.716164,14.445457,0.107847
17:10:47.4724915,13.716542,14.438372,0.107948
17:10:47.4824913,13.716818,14.431028,0.108052
17:10:47.4924910,13.717208,14.423529,0.108191
17:10:47.5024917,13.717714,14.415998,0.108350
17:10:47.5124915,13.718359,14.408632,0.108423
17:10:47.5224912,13.719090,14.401469,0.108472
17:10:47.5324917,13.719737,14.394494,0.108562
17:10:47.5424914,13.720416,14.387565,0.108571
17:10:47.5524912,13.720916,14.380466,0.108713
17:10:47.5624912,13.721321,14.373202,0.108832
17:10:47.5724917,13.721680,14.365845,0.108966
17:10:47.5824914,13.722053,14.358468,0.109011
17:10:47.5924912,13.722333,14.351124,0.109033
17:10:47.6024916,13.722436,14.343856,0.109177
17:10:47.6124916,13.722476,14.336647,0.109170
17:10:47.6224914,13.722470,14.329369,0.109332
17:10:47.6324911,13.722380,14.322018,0.109355
17:10:47.6424916,13.722251,14.314665,0.109572
17:10:47.6524913,13.722213,14.307317,0.109676
17:10:47.6624911,13.722424,14.300001,0.109796
17:10:47.6724916,13.722840,14.292717,0.109924
17:10:47.6824915,13.723356,14.285458,0.109972
17:10:47.6924913,13.723824,14.278207,0.110023
17:10:47.7024911,13.724422,14.270861,0.110150
17:10:47.7124915,13.724965,14.263380,0.110228
17:10:47.7224915,13.725659,14.255846,0.110414
17:10:47.7324913,13.726481,14.248272,0.110466
17:10:47.7424915,13.727439,14.240695,0.110660
17:10:47.7524915,13.728390,14.233217,0.110669
17:10:47.7624912,13.729246,14.225825,0.110729
17:10:47.7724912,13.730170,14.218718,0.110859
17:10:47.7824917,13.731218,14.211979,0.111022
17:10:47.7924914,13.732443,14.205465,0.111174
17:10:47.8024912,13.733772,14.198913,0.111288
17:10:47.8124917,13.735297,14.192255,0.111447
17:10:47.8224914,13.737002,14.185508,0.111478
17:10:47.8324914,13.739000,14.178640,0.111653
17:10:47.8424912,13.741178,14.171767,0.111792
17:10:47.8524914,13.743615,14.165075,0.112031
17:10:47.8624914,13.746130,14.158714,0.112147
17:10:47.8724911,13.748734,14.152646,0.112147
17:10:47.8824916,13.751535,14.146700,0.112302
17:10:47.8924916,13.754570,14.140689,0.112221
17:10:47.9024913,13.757926,14.134563,0.112351
17:10:47.9124911,13.761481,14.128375,0.112393
17:10:47.9224916,13.765268,14.122264,0.112520
17:10:47.9324913,13.769166,14.116414,0.112532
17:10:47.9424913,13.773088,14.110944,0.112580
17:10:47.9524915,13.777033,14.105862,0.112623
17:10:47.9624915,13.780911,14.100980,0.112561
17:10:47.9724913,13.784886,14.096047,0.112693
17:10:47.9824910,13.788898,14.090903,0.112663
17:10:47.9924915,13.793128,14.085584,0.112742
17:10:48.0024915,13.797525,14.080234,0.112751
17:10:48.0124912,13.802104,14.074939,0.112807
17:10:48.0224917,13.806734,14.069765,0.112856
17:10:48.0324915,13.811267,14.064711,0.112854
17:10:48.0424912,13.815805,14.059735,0.112920
17:10:48.0524912,13.820270,14.054790,0.112930
17:10:48.0624914,13.824903,14.049976,0.113010
17:10:48.0724914,13.829586,14.045271,0.113050
17:10:48.0824912,13.834325,14.040730,0.113160
17:10:48.0924916,13.839166,14.036351,0.113176
17:10:48.1024914,13.844123,14.032103,0.113324
17:10:48.1124914,13.849223,14.027955,0.113228
17:10:48.1224911,13.854551,14.023896,0.113331
17:10:48.1324916,13.859914,14.019913,0.113371
17:10:48.1424913,13.865407,14.016116,0.113475
17:10:48.1524911,13.870998,14.012659,0.113548
17:10:48.1624916,13.876612,14.009465,0.113541
17:10:48.1724913,13.882211,14.006469,0.113560
17:10:48.1824913,13.887945,14.003634,0.113547
17:10:48.1924911,13.893870,14.000905,0.113516
17:10:48.2024915,13.899898,13.998163,0.113527
17:10:48.2124915,13.906053,13.995468,0.113599
17:10:48.2224913,13.912219,13.992841,0.113671
17:10:48.2324915,13.918300,13.990357,0.113762
17:10:48.2424915,13.924277,13.987975,0.113753
17:10:48.2524912,13.930229,13.985709,0.113832
17:10:48.2624910,13.936204,13.983425,0.113706
17:10:48.2724915,13.942361,13.981009,0.113821
17:10:48.2824915,13.948778,13.978475,0.113770
17:10:48.2924912,13.955278,13.976033,0.113946
17:10:48.3024917,13.961895,13.973777,0.113934
17:10:48.3124914,13.968296,13.971804,0.114069
17:10:48.3224914,13.974521,13.970064,0.114051
17:10:48.3324916,13.980603,13.968486,0.114084
17:10:48.3424914,13.986792,13.967041,0.114038
17:10:48.3524914,13.993128,13.965799,0.114069
17:10:48.3624911,13.999662,13.964712,0.114051
17:10:48.3724916,14.006299,13.963744,0.114127
17:10:48.3824914,14.013015,13.963004,0.114107
17:10:48.3924913,14.019610,13.962492,0.114076
17:10:48.4024918,14.026064,13.962195,0.114100
17:10:48.4124916,14.032367,13.962059,0.113980
17:10:48.4224913,14.038793,13.962093,0.114015
17:10:48.4324913,14.045252,13.962169,0.113898
17:10:48.4424915,14.051838,13.962423,0.113870
17:10:48.4524913,14.058538,13.962876,0.113804
17:10:48.4624913,14.065211,13.963465,0.113766
17:10:48.4724917,14.071793,13.964222,0.113727
17:10:48.4824915,14.078286,13.965128,0.113695
17:10:48.4924913,14.084860,13.966150,0.113613
17:10:48.5024912,14.091363,13.967156,0.113619
17:10:48.5124917,14.097952,13.968158,0.113512
17:10:48.5224915,14.104433,13.969171,0.113539
17:10:48.5324912,14.110809,13.970387,0.113523
17:10:48.5424917,14.117016,13.971741,0.113496
17:10:48.5524914,14.123190,13.973219,0.113545
17:10:48.5624914,14.129341,13.974788,0.113391
17:10:48.5724912,14.135644,13.976525,0.113454
17:10:48.5824916,14.142069,13.978355,0.113390
17:10:48.5924914,14.148442,13.980372,0.113444
17:10:48.6024914,14.154805,13.982535,0.113468
17:10:48.6124916,14.160920,13.984796,0.113470
17:10:48.6224916,14.166831,13.987104,0.113425
17:10:48.6324914,14.172618,13.989499,0.113392
17:10:48.6424911,14.178539,13.992105,0.113291
17:10:48.6524916,14.184557,13.994897,0.113292
17:10:48.6624913,14.190710,13.997891,0.113258
17:10:48.6724913,14.196822,14.001106,0.113297
17:10:48.6824918,14.202863,14.004462,0.113268
17:10:48.6924915,14.208611,14.007824,0.113249
17:10:48.7024913,14.214007,14.011123,0.113221
17:10:48.7124913,14.219158,14.014405,0.113109
17:10:48.7224915,14.224348,14.017863,0.113123
17:10:48.7324915,14.229558,14.021541,0.113062
17:10:48.7424913,14.234783,14.025486,0.113111
17:10:48.7524917,14.239981,14.029585,0.113087
17:10:48.7624915,14.245092,14.033828,0.113084
17:10:48.7724912,14.250036,14.038129,0.113064
17:10:48.7824912,14.254720,14.042486,0.113040
17:10:48.7924917,14.259363,14.046887,0.113019
17:10:48.8024914,14.263891,14.051391,0.113037
17:10:48.8124912,14.268413,14.055981,0.112986
17:10:48.8224917,14.272786,14.060738,0.112988
17:10:48.8324914,14.277086,14.065694,0.112973
17:10:48.8424914,14.281414,14.070724,0.112914
17:10:48.8524911,14.285647,14.075769,0.112991
17:10:48.8624916,14.289797,14.080893,0.112854
17:10:48.8724914,14.293973,14.086136,0.112902
17:10:48.8824911,14.298292,14.091398,0.112878
17:10:48.8924916,14.302526,14.096574,0.112820
17:10:48.9024916,14.306583,14.101729,0.112879
17:10:48.9124913,14.310372,14.106856,0.112869
17:10:48.9224913,14.313991,14.111956,0.112886
17:10:48.9324915,14.317461,14.117092,0.112895
17:10:48.9424913,14.320894,14.122352,0.112758
17:10:48.9524913,14.324273,14.127941,0.112775
17:10:48.9624918,14.327673,14.133799,0.112661
17:10:48.9724915,14.330905,14.139914,0.112570
17:10:48.9824913,14.333977,14.146159,0.112586
17:10:48.9924910,14.336796,14.152294,0.112525
17:10:49.0024917,14.339341,14.158125,0.112497
17:10:49.0124915,14.341620,14.163725,0.112423
17:10:49.0224912,14.343817,14.169365,0.112325
17:10:49.0324917,14.345909,14.175196,0.112358
17:10:49.0424914,14.347959,14.181211,0.112315
17:10:49.0524912,14.349763,14.187387,0.112399
17:10:49.0624912,14.351421,14.193638,0.112398
17:10:49.0724917,14.353036,14.199897,0.112334
17:10:49.0824914,14.354444,14.206041,0.112414
17:10:49.0924912,14.355721,14.212104,0.112337
17:10:49.1024916,14.356831,14.218279,0.112444
17:10:49.1124916,14.357970,14.224600,0.112402
17:10:49.1224914,14.358945,14.231010,0.112540
17:10:49.1324911,14.359706,14.237401,0.112587
17:10:49.1424916,14.360326,14.243677,0.112685
17:10:49.1524913,14.360841,14.249811,0.112743
17:10:49.1624911,14.361162,14.255896,0.112806
17:10:49.1724918,14.361391,14.262036,0.112869
17:10:49.1824915,14.361603,14.268293,0.113002
17:10:49.1924913,14.361852,14.274663,0.113047
17:10:49.2024911,14.361817,14.281076,0.113109
17:10:49.2124915,14.361597,14.287560,0.113077
17:10:49.2224915,14.361201,14.294121,0.113116
17:10:49.2324913,14.360744,14.300743,0.113165
17:10:49.2424917,14.360165,14.307378,0.113107
17:10:49.2524915,14.359547,14.314093,0.113190
17:10:49.2624912,14.358930,14.320957,0.113161
17:10:49.2724912,14.358420,14.327968,0.113226
17:10:49.2824917,14.358047,14.334942,0.113137
17:10:49.2924914,14.357726,14.341649,0.113064
17:10:49.3024912,14.357413,14.348039,0.113066
17:10:49.3124917,14.357015,14.354265,0.113040
17:10:49.3224914,14.356583,14.360524,0.112946
17:10:49.3324914,14.356257,14.367096,0.112956
17:10:49.3424912,14.355987,14.374004,0.112847
17:10:49.3524916,14.355674,14.381131,0.112739
17:10:49.3624914,14.355253,14.388342,0.112657
17:10:49.3724911,14.354721,14.395548,0.112627
