x,y,z,vx,vy,vz
13.712518148265712,14.39484355119754,0.15846688153406221,0.0,0.0,0.0
13.711136366881183,14.392708182316944,0.15773063698875917,-0.11049590937107191,-0.17104476504022673,-0.0012057035669987828
13.70966918770149,14.392214036040116,0.15772626065337103,-0.126561427101493,-0.1167426556883201,-0.0012969761177896813
13.709286690743122,14.39051598457049,0.15747734150382156,-0.09928123619046539,-0.13307663318731144,-0.004689406270069156
13.710258997347234,14.391927870519169,0.1576175062416711,-0.05278862678133747,-0.06822769119153872,-0.001663931902253129
13.70858675394876,14.391333395215606,0.15778667485689601,-0.0746892517293112,-0.06656850202466356,0.0016034581842239294
13.708226838881657,14.39069771821057,0.15772653754665117,-0.06846157617815306,-0.0660809995657835,0.00030761752361908607
13.71163310955625,14.39381093121241,0.15783511464097547,-0.011596513828693263,-0.013611605758813962,0.0021111114578350326
13.711899902421676,14.393989103257882,0.1578306427648775,-0.0069140143036231306,-0.009765758120580623,0.001740066662543265
13.712790906451298,14.394269134718353,0.15784119408247776,0.003581138655761695,-0.005632730297865317,0.0016678963540961813
13.710642686323501,14.393170110630932,0.15771292106897483,-0.018015323333273055,-0.015952482452782392,-0.00023842783586094972
13.709868417456141,14.391811513595721,0.1579987258777753,-0.02337994446707365,-0.026777698104029187,0.003145385530605094
13.708777753827604,14.391946385218347,0.15784313101005865,-0.030507341312050323,-0.023434569347475287,0.0010799313907506121
13.712175702373758,14.394186251123829,0.15771238856560274,-0.001943550757978165,-0.004344271717416987,-0.0002816900040546939
13.714321942904839,14.396078417246098,0.15772426449065016,0.01364370339274208,0.00958848348290897,-8.404818639025109e-05
13.711776875581434,14.393602965850338,0.15756462805119556,-0.004457552921145956,-0.007770153159572723,-0.001580352293076527
13.709222864493217,14.391256188957957,0.1576418149844934,-0.02041291241814642,-0.022198203996592183,-0.0008513312801888671
13.709533659420062,14.390632440352206,0.1577271505976346,-0.017316157701918564,-0.024612385773008394,-0.0001011762354667324
13.708773175158411,14.391414858231574,0.15785127970101176,-0.020666296285648287,-0.018740349780937887,0.0008483071410704025
13.711860274386282,14.392194349094632,0.1577493368666711,-0.0027593009728766327,-0.013481096098352997,9.909715323135689e-05
13.712263684860341,14.394811109747705,0.15770417153042263,-0.000518840809445871,0.000808068345082737,-0.00018495908984857503
13.710440286645625,14.392739881512002,0.15753947316306632,-0.009564803086393422,-0.009536480861976653,-0.0012710772676184242
13.70909744338416,14.392574062843302,0.15748839698153824,-0.015520336579397269,-0.009874151091712965,-0.0015179005538631142
13.708339009110835,14.390578345850168,0.15748573655808965,-0.018293006033311236,-0.018590061751886967,-0.0014628139126566415
13.708729568859496,14.390678107719776,0.1574638290123204,-0.015752394794509073,-0.01732430149030464,-0.0014980130258020502
13.708478058172945,14.390254546156024,0.15739627859583238,-0.016155070725838404,-0.018395924190460277,-0.0017842653157639095
13.70921752558648,14.391151921223909,0.15750467765888915,-0.012422500877036974,-0.01391662151493963,-0.0011177350576501695
13.712104750134241,14.394220376567214,0.15734713904927006,-0.00033339550626529726,-0.001040033411156242,-0.0018133430299248027
13.710131782799754,14.39129654399052,0.15731388404223315,-0.008010158638083228,-0.01239449673567613,-0.0019111180575586376
13.711787849351953,14.394475538961396,0.15751099953862835,-0.0014304401881899478,0.00012068804838065265,-0.0008867575862282454
13.71032367738317,14.393000951693098,0.15752402519075476,-0.006778104455811982,-0.005322630458644347,-0.0008017737142345301
13.710203179542184,14.392968010653448,0.1575270184180483,-0.006967571689981092,-0.005249678595246076,-0.0007544048288798269
13.709495749490587,14.391484308857203,0.15755775732645555,-0.009205112713453076,-0.01027060496931093,-0.0006025238983017945
