Time [HH:MM:SS],X [m],Y [m],Z [m]
17:07:50.8459435,13.705140,14.659975,0.105305
17:07:50.8559435,13.705139,14.659975,0.105307
17:07:50.8659432,13.705138,14.659975,0.105308
17:07:50.8759430,13.705139,14.659975,0.105307
17:07:50.8859434,13.705139,14.659972,0.105306
17:07:50.8959432,13.705140,14.659971,0.105304
17:07:50.9059429,13.705140,14.659970,0.105303
17:07:50.9159436,13.705140,14.659970,0.105303
17:07:50.9259434,13.705139,14.659972,0.105305
17:07:50.9359431,13.705140,14.659975,0.105305
17:07:50.9459429,13.705139,14.659975,0.105307
17:07:50.9559434,13.705138,14.659974,0.105307
17:07:50.9659434,13.705139,14.659975,0.105306
17:07:50.9759431,13.705140,14.659972,0.105305
17:07:50.9859436,13.705138,14.659972,0.105306
17:07:50.9959433,13.705139,14.659970,0.105305
17:07:51.0059431,13.705139,14.659970,0.105304
17:07:51.0159431,13.705140,14.659971,0.105303
17:07:51.0259435,13.705140,14.659975,0.105304
17:07:51.0359433,13.705140,14.659975,0.105306
17:07:51.0459430,13.705140,14.659975,0.105307
17:07:51.0559435,13.705140,14.659973,0.105307
17:07:51.0659433,13.705140,14.659973,0.105306
17:07:51.0759432,13.705141,14.659971,0.105304
17:07:51.0859430,13.705139,14.659969,0.105304
17:07:51.0959435,13.705140,14.659971,0.105303
17:07:51.1059432,13.705140,14.659970,0.105304
17:07:51.1159430,13.705140,14.659972,0.105304
17:07:51.1259434,13.705139,14.659975,0.105306
17:07:51.1359434,13.705139,14.659974,0.105307
17:07:51.1459432,13.705138,14.659973,0.105308
17:07:51.1559429,13.705138,14.659972,0.105308
17:07:51.1659434,13.705137,14.659969,0.105307
17:07:51.1759432,13.705139,14.659969,0.105304
17:07:51.1859431,13.705139,14.659970,0.105303
17:07:51.1959436,13.705141,14.659971,0.105302
17:07:51.2059434,13.705140,14.659971,0.105304
17:07:51.2159431,13.705139,14.659972,0.105306
17:07:51.2259429,13.705138,14.659972,0.105308
17:07:51.2359433,13.705138,14.659971,0.105309
17:07:51.2459433,13.705138,14.659971,0.105308
17:07:51.2559431,13.705138,14.659970,0.105307
17:07:51.2659435,13.705139,14.659968,0.105305
17:07:51.2759433,13.705140,14.659969,0.105303
17:07:51.2859430,13.705140,14.659969,0.105302
17:07:51.2959430,13.705141,14.659971,0.105302
17:07:51.3059435,13.705140,14.659973,0.105305
17:07:51.3159433,13.705138,14.659974,0.105308
17:07:51.3259430,13.705139,14.659973,0.105308
17:07:51.3359435,13.705138,14.659973,0.105309
17:07:51.3459432,13.705138,14.659970,0.105307
17:07:51.3559432,13.705139,14.659970,0.105304
17:07:51.3659430,13.705139,14.659970,0.105304
17:07:51.3759434,13.705141,14.659971,0.105303
17:07:51.3859432,13.705140,14.659971,0.105303
17:07:51.3959429,13.705140,14.659974,0.105305
17:07:51.4059434,13.705139,14.659974,0.105308
17:07:51.4159434,13.705138,14.659973,0.105309
17:07:51.4259432,13.705139,14.659973,0.105308
17:07:51.4359429,13.705138,14.659972,0.105308
17:07:51.4459434,13.705139,14.659971,0.105305
17:07:51.4559434,13.705140,14.659970,0.105304
17:07:51.4659431,13.705140,14.659972,0.105303
17:07:51.4759433,13.705139,14.659972,0.105304
17:07:51.4859433,13.705138,14.659974,0.105307
17:07:51.4959431,13.705137,14.659976,0.105310
17:07:51.5059428,13.705136,14.659975,0.105312
17:07:51.5159435,13.705136,14.659974,0.105312
17:07:51.5259433,13.705137,14.659974,0.105310
17:07:51.5359430,13.705137,14.659974,0.105308
17:07:51.5459435,13.705138,14.659974,0.105305
17:07:51.5559433,13.705138,14.659974,0.105306
17:07:51.5659433,13.705137,14.659975,0.105307
17:07:51.5759430,13.705136,14.659975,0.105310
17:07:51.5859432,13.705135,14.659976,0.105312
17:07:51.5959432,13.705134,14.659977,0.105314
17:07:51.6059430,13.705133,14.659978,0.105315
17:07:51.6159435,13.705134,14.659977,0.105313
17:07:51.6259434,13.705134,14.659977,0.105311
17:07:51.6359432,13.705135,14.659975,0.105309
17:07:51.6459429,13.705136,14.659976,0.105308
17:07:51.6559434,13.705135,14.659975,0.105308
17:07:51.6659432,13.705135,14.659976,0.105310
17:07:51.6759432,13.705133,14.659977,0.105313
17:07:51.6859434,13.705133,14.659979,0.105314
17:07:51.6959434,13.705134,14.659980,0.105314
17:07:51.7059431,13.705135,14.659979,0.105313
17:07:51.7159429,13.705136,14.659979,0.105310
17:07:51.7259433,13.705138,14.659979,0.105307
17:07:51.7359433,13.705138,14.659979,0.105306
17:07:51.7459431,13.705137,14.659978,0.105307
17:07:51.7559436,13.705136,14.659979,0.105310
17:07:51.7659433,13.705136,14.659979,0.105312
17:07:51.7759431,13.705136,14.659981,0.105313
17:07:51.7859430,13.705136,14.659982,0.105312
17:07:51.7959433,13.705137,14.659980,0.105311
17:07:51.8059433,13.705138,14.659979,0.105308
17:07:51.8159430,13.705138,14.659978,0.105307
17:07:51.8259435,13.705138,14.659978,0.105307
17:07:51.8359432,13.705138,14.659980,0.105307
17:07:51.8459432,13.705137,14.659978,0.105308
17:07:51.8559430,13.705137,14.659979,0.105311
17:07:51.8659435,13.705137,14.659980,0.105311
17:07:51.8759432,13.705136,14.659980,0.105312
17:07:51.8859430,13.705137,14.659981,0.105310
17:07:51.8959434,13.705137,14.659979,0.105309
17:07:51.9059432,13.705138,14.659979,0.105307
17:07:51.9159432,13.705139,14.659978,0.105306
17:07:51.9259429,13.705138,14.659977,0.105307
17:07:51.9359434,13.705138,14.659978,0.105308
17:07:51.9459431,13.705137,14.659980,0.105310
17:07:51.9559431,13.705136,14.659979,0.105312
17:07:51.9659434,13.705136,14.659980,0.105311
17:07:51.9759433,13.705138,14.659981,0.105310
17:07:51.9859431,13.705138,14.659979,0.105309
17:07:51.9959436,13.705138,14.659978,0.105307
17:07:52.0059433,13.705138,14.659979,0.105307
17:07:52.0159433,13.705138,14.659978,0.105307
17:07:52.0259431,13.705137,14.659978,0.105309
17:07:52.0359435,13.705136,14.659978,0.105310
17:07:52.0459433,13.705136,14.659979,0.105311
17:07:52.0559433,13.705137,14.659979,0.105311
17:07:52.0659435,13.705136,14.659980,0.105311
17:07:52.0759432,13.705136,14.659978,0.105308
17:07:52.0859432,13.705136,14.659987,0.105311
17:07:52.0959430,13.705150,14.659999,0.105315
17:07:52.1059435,13.705191,14.660010,0.105332
17:07:52.1159432,13.705252,14.659937,0.105332
17:07:52.1259432,13.705289,14.659581,0.105356
17:07:52.1359434,13.705304,14.658870,0.105342
17:07:52.1459434,13.705323,14.657862,0.105340
17:07:52.1559432,13.705363,14.656778,0.105332
17:07:52.1659432,13.705421,14.655709,0.105349
17:07:52.1759434,13.705505,14.654630,0.105342
17:07:52.1859431,13.705614,14.653493,0.105346
17:07:52.1959431,13.705727,14.652298,0.105361
17:07:52.2059436,13.705847,14.650996,0.105375
17:07:52.2159434,13.705979,14.649568,0.105384
17:07:52.2259431,13.706122,14.647970,0.105387
17:07:52.2359431,13.706271,14.646259,0.105407
17:07:52.2459436,13.706442,14.644477,0.105407
17:07:52.2559433,13.706608,14.642635,0.105429
17:07:52.2659431,13.706784,14.640748,0.105437
17:07:52.2759435,13.706973,14.638837,0.105455
17:07:52.2859433,13.707175,14.636883,0.105474
17:07:52.2959430,13.707366,14.634860,0.105477
17:07:52.3059430,13.707508,14.632772,0.105501
17:07:52.3159435,13.707632,14.630614,0.105524
17:07:52.3259432,13.707696,14.628389,0.105539
17:07:52.3359432,13.707683,14.626089,0.105608
17:07:52.3459435,13.707666,14.623712,0.105574
17:07:52.3559435,13.707626,14.621368,0.105626
17:07:52.3659432,13.707580,14.619020,0.105598
17:07:52.3759430,13.707519,14.616619,0.105621
17:07:52.3859434,13.707486,14.614161,0.105630
17:07:52.3959432,13.707451,14.611686,0.105643
17:07:52.4059429,13.707467,14.609200,0.105666
17:07:52.4159436,13.707509,14.606724,0.105668
17:07:52.4259434,13.707604,14.604232,0.105691
17:07:52.4359431,13.707754,14.601741,0.105702
17:07:52.4459431,13.707954,14.599240,0.105752
17:07:52.4559434,13.708221,14.596723,0.105766
17:07:52.4659434,13.708528,14.594154,0.105790
17:07:52.4759431,13.708861,14.591561,0.105820
17:07:52.4859436,13.709212,14.588964,0.105832
17:07:52.4959433,13.709552,14.586368,0.105869
17:07:52.5059431,13.709882,14.583738,0.105882
17:07:52.5159431,13.710127,14.581092,0.105918
17:07:52.5259435,13.710321,14.578476,0.105957
17:07:52.5359433,13.710445,14.575860,0.106015
17:07:52.5459430,13.710493,14.573193,0.106070
17:07:52.5559435,13.710489,14.570516,0.106026
17:07:52.5659433,13.710417,14.567792,0.106079
17:07:52.5759432,13.710297,14.564986,0.106087
17:07:52.5859430,13.710151,14.562136,0.106140
17:07:52.5959435,13.710036,14.559261,0.106170
17:07:52.6059432,13.709924,14.556380,0.106200
17:07:52.6159430,13.709829,14.553535,0.106262
17:07:52.6259434,13.709831,14.550768,0.106301
17:07:52.6359434,13.709928,14.548069,0.106349
17:07:52.6459432,13.710068,14.545456,0.106381
17:07:52.6559429,13.710272,14.542868,0.106446
17:07:52.6659434,13.710552,14.540305,0.106459
17:07:52.6759432,13.710911,14.537778,0.106468
17:07:52.6859431,13.711296,14.535257,0.106508
17:07:52.6959436,13.711675,14.532687,0.106501
17:07:52.7059434,13.712057,14.530041,0.106552
17:07:52.7159431,13.712387,14.527310,0.106576
17:07:52.7259429,13.712648,14.524472,0.106658
17:07:52.7359433,13.712837,14.521554,0.106667
17:07:52.7459433,13.712951,14.518610,0.106683
17:07:52.7559431,13.712989,14.515637,0.106703
17:07:52.7659435,13.712939,14.512647,0.106753
17:07:52.7759433,13.712871,14.509660,0.106801
17:07:52.7859430,13.712808,14.506672,0.106846
17:07:52.7959430,13.712755,14.503679,0.106899
17:07:52.8059435,13.712744,14.500690,0.106957
17:07:52.8159433,13.712843,14.497731,0.107029
17:07:52.8259430,13.713049,14.494801,0.107104
17:07:52.8359435,13.713232,14.491898,0.107129
17:07:52.8459432,13.713483,14.489009,0.107184
17:07:52.8559432,13.713761,14.486204,0.107234
17:07:52.8659430,13.714094,14.483446,0.107251
17:07:52.8759434,13.714487,14.480665,0.107281
17:07:52.8859432,13.714885,14.477872,0.107322
17:07:52.8959429,13.715264,14.475053,0.107361
17:07:52.9059437,13.715562,14.472151,0.107465
17:07:52.9159434,13.715820,14.469170,0.107447
17:07:52.9259432,13.715967,14.466124,0.107491
17:07:52.9359429,13.716037,14.462995,0.107524
17:07:52.9459434,13.715977,14.459819,0.107573
17:07:52.9559434,13.715900,14.456651,0.107638
17:07:52.9659431,13.715812,14.453518,0.107659
17:07:52.9759436,13.715711,14.450454,0.107748
17:07:52.9859433,13.715681,14.447518,0.107783
17:07:52.9959431,13.715754,14.444595,0.107860
17:07:53.0059428,13.715915,14.441577,0.107917
17:07:53.0159435,13.716249,14.438321,0.107996
17:07:53.0259433,13.716760,14.434768,0.108037
17:07:53.0359430,13.717403,14.430947,0.108083
17:07:53.0459435,13.718065,14.427029,0.108115
17:07:53.0559433,13.718699,14.423127,0.108216
17:07:53.0659433,13.719259,14.419233,0.108332
17:07:53.0759430,13.719765,14.415413,0.108307
17:07:53.0859435,13.719992,14.411721,0.108381
17:07:53.0959432,13.720054,14.408180,0.108384
17:07:53.1059430,13.719986,14.404626,0.108454
17:07:53.1159435,13.719941,14.400868,0.108459
17:07:53.1259434,13.719750,14.396884,0.108496
17:07:53.1359432,13.719511,14.392713,0.108562
17:07:53.1459429,13.719359,14.388436,0.108656
17:07:53.1559434,13.719376,14.384109,0.108739
17:07:53.1659432,13.719484,14.379758,0.108818
17:07:53.1759432,13.719672,14.375340,0.108847
17:07:53.1859436,13.719978,14.370914,0.108947
17:07:53.1959434,13.720427,14.366465,0.108973
17:07:53.2059431,13.720947,14.362093,0.108990
17:07:53.2159429,13.721405,14.357729,0.108926
17:07:53.2259433,13.721693,14.353350,0.109036
17:07:53.2359433,13.721939,14.348883,0.109045
17:07:53.2459431,13.722077,14.344367,0.109148
17:07:53.2559436,13.722139,14.339848,0.109176
17:07:53.2659433,13.722184,14.335297,0.109270
17:07:53.2759431,13.722289,14.330693,0.109330
17:07:53.2859430,13.722453,14.326017,0.109364
17:07:53.2959435,13.722646,14.321249,0.109421
17:07:53.3059433,13.722844,14.316401,0.109538
17:07:53.3159430,13.723087,14.311533,0.109511
17:07:53.3259435,13.723298,14.306633,0.109611
17:07:53.3359432,13.723463,14.301666,0.109653
17:07:53.3459432,13.723550,14.296652,0.109764
17:07:53.3559430,13.723643,14.291715,0.109865
17:07:53.3659435,13.723723,14.286838,0.110028
17:07:53.3759432,13.723727,14.282091,0.110033
17:07:53.3859430,13.723910,14.277344,0.110128
17:07:53.3959437,13.724177,14.272458,0.110113
17:07:53.4059434,13.724624,14.267446,0.110245
17:07:53.4159432,13.725108,14.262328,0.110249
17:07:53.4259429,13.725691,14.257172,0.110308
17:07:53.4359434,13.726323,14.251975,0.110360
17:07:53.4459431,13.726942,14.246725,0.110439
17:07:53.4559431,13.727540,14.241519,0.110535
17:07:53.4659436,13.728116,14.236534,0.110687
17:07:53.4759433,13.728627,14.231701,0.110695
17:07:53.4859431,13.729205,14.227092,0.110776
17:07:53.4959428,13.729779,14.222600,0.110811
17:07:53.5059436,13.730705,14.218156,0.110931
17:07:53.5159433,13.731638,14.213652,0.110981
17:07:53.5259431,13.732746,14.209131,0.110970
17:07:53.5359435,13.733994,14.204538,0.111018
17:07:53.5459433,13.735303,14.199871,0.111059
17:07:53.5559433,13.736696,14.195168,0.111154
17:07:53.5659430,13.738102,14.190518,0.111231
17:07:53.5759435,13.739458,14.185951,0.111330
17:07:53.5859432,13.740840,14.181556,0.111446
17:07:53.5959430,13.742336,14.177287,0.111535
17:07:53.6059435,13.743894,14.173100,0.111604
17:07:53.6159435,13.745466,14.168962,0.111708
17:07:53.6259432,13.747107,14.164815,0.111734
17:07:53.6359430,13.748885,14.160706,0.111778
17:07:53.6459434,13.750782,14.156622,0.111747
17:07:53.6559432,13.752641,14.152393,0.111828
17:07:53.6659432,13.754523,14.148018,0.111897
17:07:53.6759436,13.756485,14.143612,0.111985
17:07:53.6859434,13.758602,14.139247,0.112071
17:07:53.6959431,13.760800,14.134939,0.112140
17:07:53.7059429,13.763110,14.130765,0.112217
17:07:53.7159434,13.765477,14.126784,0.112269
17:07:53.7259433,13.767830,14.122969,0.112348
17:07:53.7359431,13.770218,14.119223,0.112441
17:07:53.7459436,13.772649,14.115434,0.112392
17:07:53.7559433,13.775016,14.111570,0.112470
17:07:53.7659431,13.777464,14.107639,0.112486
17:07:53.7759431,13.779955,14.103695,0.112525
17:07:53.7859435,13.782494,14.099792,0.112571
17:07:53.7959433,13.785018,14.095970,0.112621
17:07:53.8059430,13.787638,14.092327,0.112677
17:07:53.8159435,13.790323,14.088826,0.112725
17:07:53.8259432,13.793149,14.085448,0.112743
17:07:53.8359432,13.796102,14.082139,0.112775
17:07:53.8459430,13.799085,14.078802,0.112758
17:07:53.8559435,13.802148,14.075440,0.112782
17:07:53.8659432,13.805312,14.072011,0.112808
17:07:53.8759430,13.808482,14.068508,0.112817
17:07:53.8859434,13.811700,14.064981,0.112810
17:07:53.8959434,13.814948,14.061441,0.112868
17:07:53.9059432,13.818116,14.057995,0.112903
17:07:53.9159429,13.821218,14.054837,0.112970
17:07:53.9259434,13.824353,14.051870,0.112961
17:07:53.9359431,13.827506,14.048895,0.112970
17:07:53.9459431,13.830740,14.045924,0.113042
17:07:53.9559434,13.834074,14.042954,0.113028
17:07:53.9659434,13.837527,14.039966,0.113020
17:07:53.9759431,13.841053,14.036939,0.113039
17:07:53.9859429,13.844708,14.033862,0.113075
17:07:53.9959436,13.848476,14.030803,0.113100
17:07:54.0059433,13.852199,14.027885,0.113179
17:07:54.0159431,13.855814,14.025130,0.113180
17:07:54.0259435,13.859393,14.022590,0.113271
17:07:54.0359433,13.862922,14.020195,0.113289
17:07:54.0459430,13.866598,14.017949,0.113317
17:07:54.0559430,13.870389,14.015783,0.113348
17:07:54.0659433,13.874254,14.013610,0.113333
17:07:54.0759432,13.878242,14.011431,0.113319
17:07:54.0859430,13.882219,14.009153,0.113335
17:07:54.0959435,13.886336,14.006783,0.113371
17:07:54.1059435,13.890433,14.004352,0.113403
17:07:54.1159432,13.894419,14.001931,0.113477
17:07:54.1259430,13.898346,13.999560,0.113522
17:07:54.1359434,13.902278,13.997363,0.113603
17:07:54.1459432,13.906274,13.995318,0.113626
17:07:54.1559429,13.910292,13.993409,0.113679
17:07:54.1659434,13.914298,13.991612,0.113765
17:07:54.1759434,13.918316,13.989924,0.113746
17:07:54.1859431,13.922493,13.988437,0.113741
17:07:54.1959429,13.926702,13.986966,0.113699
17:07:54.2059434,13.931003,13.985355,0.113745
17:07:54.2159434,13.935424,13.983678,0.113735
17:07:54.2259431,13.939921,13.982050,0.113791
17:07:54.2359433,13.944413,13.980465,0.113778
17:07:54.2459433,13.948878,13.978952,0.113849
17:07:54.2559431,13.953368,13.977524,0.113871
17:07:54.2659431,13.957808,13.976239,0.113903
17:07:54.2759433,13.962167,13.975038,0.113898
17:07:54.2859433,13.966465,13.973883,0.113938
17:07:54.2959430,13.970789,13.972715,0.113910
17:07:54.3059435,13.975138,13.971545,0.113876
17:07:54.3159433,13.979624,13.970413,0.113889
17:07:54.3259432,13.984211,13.969365,0.113889
17:07:54.3359430,13.988788,13.968435,0.113902
17:07:54.3459432,13.993366,13.967623,0.113922
17:07:54.3559432,13.997885,13.966928,0.113930
17:07:54.3659430,14.002334,13.966308,0.113935
17:07:54.3759434,14.006762,13.965831,0.113933
17:07:54.3859432,14.011172,13.965470,0.113939
17:07:54.3959432,14.015646,13.965182,0.113885
17:07:54.4059429,14.020150,13.964917,0.113847
17:07:54.4159434,14.024776,13.964692,0.113836
17:07:54.4259432,14.029522,13.964397,0.113819
17:07:54.4359431,14.034279,13.964045,0.113820
17:07:54.4459434,14.039070,13.963711,0.113850
17:07:54.4559434,14.043752,13.963562,0.113855
17:07:54.4659431,14.048290,13.963593,0.113806
17:07:54.4759436,14.052864,13.963669,0.113801
17:07:54.4859433,14.057433,13.963777,0.113763
17:07:54.4959433,14.062004,13.964015,0.113772
17:07:54.5059431,14.066628,13.964464,0.113668
17:07:54.5159435,14.071314,13.964979,0.113633
17:07:54.5259433,14.076060,13.965514,0.113608
17:07:54.5359430,14.080867,13.966065,0.113589
17:07:54.5459435,14.085649,13.966657,0.113552
17:07:54.5559433,14.090277,13.967210,0.113617
17:07:54.5659433,14.094797,13.967785,0.113549
17:07:54.5759430,14.099165,13.968427,0.113581
17:07:54.5859435,14.103548,13.969227,0.113549
17:07:54.5959432,14.107939,13.970200,0.113527
17:07:54.6059432,14.112390,13.971301,0.113536
17:07:54.6159435,14.116855,13.972483,0.113400
17:07:54.6259434,14.121391,13.973701,0.113397
17:07:54.6359432,14.126022,13.974929,0.113390
17:07:54.6459429,14.130686,13.976096,0.113360
17:07:54.6559434,14.135322,13.977243,0.113374
17:07:54.6659432,14.139876,13.978410,0.113414
17:07:54.6759432,14.144322,13.979676,0.113411
17:07:54.6859436,14.148642,13.981027,0.113437
17:07:54.6959434,14.152936,13.982486,0.113426
17:07:54.7059431,14.157082,13.984081,0.113437
17:07:54.7159431,14.161226,13.985788,0.113401
17:07:54.7259433,14.165319,13.987668,0.113326
17:07:54.7359433,14.169463,13.989683,0.113257
17:07:54.7459431,14.173753,13.991726,0.113217
17:07:54.7559436,14.178152,13.993739,0.113199
17:07:54.7659433,14.182555,13.995741,0.113180
17:07:54.7759431,14.186969,13.997801,0.113186
17:07:54.7859430,14.191278,13.999959,0.113176
17:07:54.7959435,14.195462,14.002183,0.113181
17:07:54.8059433,14.199541,14.004442,0.113169
17:07:54.8159433,14.203431,14.006716,0.113162
17:07:54.8259435,14.207289,14.009036,0.113141
17:07:54.8359432,14.211164,14.011311,0.113067
17:07:54.8459432,14.215066,14.013622,0.113040
17:07:54.8559430,14.219078,14.016007,0.113024
17:07:54.8659435,14.223052,14.018525,0.112991
17:07:54.8759432,14.226942,14.021196,0.113019
17:07:54.8859432,14.230707,14.023980,0.112999
17:07:54.8959437,14.234262,14.026811,0.113001
17:07:54.9059434,14.237731,14.029672,0.112970
17:07:54.9159432,14.241047,14.032618,0.112955
17:07:54.9259432,14.244295,14.035654,0.112972
17:07:54.9359434,14.247568,14.038749,0.112869
17:07:54.9459431,14.250900,14.041866,0.112873
17:07:54.9559431,14.254340,14.045000,0.112886
17:07:54.9659436,14.257905,14.048133,0.112884
17:07:54.9759433,14.261486,14.051236,0.112937
17:07:54.9859431,14.265059,14.054272,0.112943
17:07:54.9959431,14.268371,14.057340,0.112951
17:07:55.0059436,14.271603,14.060515,0.112976
17:07:55.0159433,14.274792,14.063732,0.112939
17:07:55.0259431,14.277945,14.067016,0.112956
17:07:55.0359435,14.280979,14.070475,0.112959
17:07:55.0459433,14.283982,14.074091,0.112880
17:07:55.0559433,14.287003,14.077821,0.112868
17:07:55.0659430,14.290015,14.081600,0.112861
17:07:55.0759435,14.293023,14.085381,0.112863
17:07:55.0859432,14.295987,14.089069,0.112873
17:07:55.0959430,14.298948,14.092618,0.112861
17:07:55.1059435,14.301872,14.096071,0.112886
17:07:55.1159435,14.304589,14.099575,0.112867
17:07:55.1259432,14.307204,14.103239,0.112868
17:07:55.1359430,14.309699,14.107026,0.112843
17:07:55.1459434,14.312078,14.110920,0.112847
17:07:55.1559432,14.314381,14.114857,0.112731
17:07:55.1659432,14.316622,14.118905,0.112705
17:07:55.1759436,14.318887,14.123040,0.112645
17:07:55.1859434,14.321216,14.127221,0.112579
17:07:55.1959431,14.323573,14.131424,0.112523
17:07:55.2059429,14.325872,14.135636,0.112528
17:07:55.2159434,14.328145,14.139800,0.112458
17:07:55.2259433,14.330356,14.143896,0.112476
17:07:55.2359431,14.332570,14.147924,0.112405
17:07:55.2459436,14.334597,14.151916,0.112411
17:07:55.2559433,14.336523,14.155935,0.112386
17:07:55.2659431,14.338288,14.160002,0.112308
17:07:55.2759431,14.339998,14.164163,0.112290
17:07:55.2859435,14.341734,14.168395,0.112253
17:07:55.2959433,14.343422,14.172664,0.112275
17:07:55.3059430,14.344992,14.176984,0.112263
17:07:55.3159435,14.346450,14.181341,0.112287
17:07:55.3259432,14.347820,14.185675,0.112300
17:07:55.3359432,14.349006,14.189979,0.112304
17:07:55.3459430,14.350062,14.194256,0.112298
17:07:55.3559435,14.351004,14.198479,0.112294
17:07:55.3659432,14.351903,14.202681,0.112326
17:07:55.3759430,14.352884,14.206864,0.112288
17:07:55.3859434,14.353905,14.211194,0.112363
17:07:55.3959434,14.355040,14.215653,0.112328
17:07:55.4059432,14.356129,14.220257,0.112388
17:07:55.4159429,14.357246,14.224848,0.112412
17:07:55.4259434,14.358219,14.229377,0.112493
17:07:55.4359431,14.358902,14.233766,0.112528
17:07:55.4459431,14.359427,14.237994,0.112630
17:07:55.4559436,14.359828,14.242113,0.112615
17:07:55.4659434,14.360048,14.246231,0.112728
17:07:55.4759431,14.360147,14.250459,0.112703
17:07:55.4859429,14.360223,14.254830,0.112759
17:07:55.4959436,14.360284,14.259311,0.112814
17:07:55.5059433,14.360421,14.263888,0.112884
17:07:55.5159431,14.360551,14.268530,0.112958
17:07:55.5259435,14.360744,14.273125,0.113011
17:07:55.5359433,14.360798,14.277642,0.113057
17:07:55.5459430,14.360651,14.281987,0.113005
