Time [HH:MM:SS],X [m],Y [m],Z [m]
16:31:48.2652768,13.711352,14.386299,0.157702
16:31:48.2752768,13.711352,14.386298,0.157705
16:31:48.2852770,13.711351,14.386297,0.157707
16:31:48.2952770,13.711351,14.386297,0.157707
16:31:48.3052768,13.711351,14.386297,0.157706
16:31:48.3152772,13.711353,14.386298,0.157703
16:31:48.3252770,13.711352,14.386298,0.157702
16:31:48.3352770,13.711353,14.386299,0.157701
16:31:48.3452767,13.711352,14.386299,0.157704
16:31:48.3552772,13.711352,14.386299,0.157706
16:31:48.3652769,13.711352,14.386297,0.157705
16:31:48.3752767,13.711351,14.386298,0.157706
16:31:48.3852772,13.711352,14.386298,0.157705
16:31:48.3952769,13.711352,14.386300,0.157704
16:31:48.4052769,13.711352,14.386299,0.157704
16:31:48.4152767,13.711354,14.386299,0.157703
16:31:48.4252771,13.711354,14.386300,0.157702
16:31:48.4352769,13.711353,14.386298,0.157703
16:31:48.4452769,13.711353,14.386297,0.157704
16:31:48.4552771,13.711352,14.386297,0.157706
16:31:48.4652771,13.711352,14.386298,0.157706
16:31:48.4752768,13.711353,14.386298,0.157706
16:31:48.4852773,13.711353,14.386298,0.157704
16:31:48.4952771,13.711353,14.386298,0.157703
16:31:48.5052770,13.711353,14.386299,0.157703
16:31:48.5152768,13.711352,14.386299,0.157704
16:31:48.5252773,13.711351,14.386298,0.157706
16:31:48.5352770,13.711351,14.386300,0.157707
16:31:48.5452770,13.711351,14.386299,0.157707
16:31:48.5552772,13.711352,14.386298,0.157706
16:31:48.5652770,13.711352,14.386299,0.157705
16:31:48.5752770,13.711353,14.386299,0.157705
16:31:48.5852767,13.711352,14.386299,0.157704
16:31:48.5952772,13.711354,14.386299,0.157703
16:31:48.6052769,13.711353,14.386298,0.157703
16:31:48.6152769,13.711353,14.386299,0.157704
16:31:48.6252772,13.711352,14.386298,0.157705
16:31:48.6352772,13.711351,14.386296,0.157706
16:31:48.6452769,13.711351,14.386296,0.157707
16:31:48.6552769,13.711353,14.386298,0.157704
16:31:48.6652771,13.711353,14.386299,0.157703
16:31:48.6752769,13.711352,14.386299,0.157703
16:31:48.6852769,13.711353,14.386299,0.157702
16:31:48.6952773,13.711352,14.386299,0.157704
16:31:48.7052771,13.711351,14.386298,0.157706
16:31:48.7152768,13.711351,14.386298,0.157706
16:31:48.7252768,13.711353,14.386299,0.157704
16:31:48.7352773,13.711352,14.386298,0.157705
16:31:48.7452771,13.711353,14.386298,0.157703
16:31:48.7552768,13.711353,14.386300,0.157703
16:31:48.7652773,13.711354,14.386301,0.157700
16:31:48.7752770,13.711353,14.386300,0.157700
16:31:48.7852768,13.711352,14.386301,0.157702
16:31:48.7952768,13.711351,14.386300,0.157706
16:31:48.8052772,13.711350,14.386299,0.157708
16:31:48.8152770,13.711351,14.386299,0.157706
16:31:48.8252770,13.711352,14.386300,0.157703
16:31:48.8352772,13.711353,14.386299,0.157702
16:31:48.8452772,13.711353,14.386300,0.157702
16:31:48.8552769,13.711354,14.386301,0.157701
16:31:48.8652767,13.711354,14.386302,0.157701
16:31:48.8752772,13.711353,14.386299,0.157702
16:31:48.8852769,13.711353,14.386300,0.157703
16:31:48.8952767,13.711351,14.386299,0.157706
16:31:48.9052774,13.711350,14.386300,0.157708
16:31:48.9152771,13.711351,14.386301,0.157707
16:31:48.9252769,13.711352,14.386301,0.157703
16:31:48.9352769,13.711353,14.386301,0.157700
16:31:48.9452771,13.711354,14.386301,0.157698
16:31:48.9552771,13.711353,14.386299,0.157701
16:31:48.9652768,13.711352,14.386299,0.157704
16:31:48.9752773,13.711351,14.386298,0.157706
16:31:48.9852771,13.711351,14.386299,0.157707
16:31:48.9952768,13.711351,14.386299,0.157706
16:31:49.0052768,13.711352,14.386300,0.157705
16:31:49.0152773,13.711352,14.386299,0.157705
16:31:49.0252770,13.711354,14.386300,0.157703
16:31:49.0352768,13.711354,14.386301,0.157702
16:31:49.0452772,13.711354,14.386300,0.157702
16:31:49.0552770,13.711355,14.386300,0.157702
16:31:49.0652770,13.711353,14.386300,0.157704
16:31:49.0752767,13.711353,14.386300,0.157706
16:31:49.0852772,13.711353,14.386301,0.157706
16:31:49.0952770,13.711353,14.386301,0.157706
16:31:49.1052767,13.711354,14.386301,0.157703
16:31:49.1152772,13.711355,14.386301,0.157701
16:31:49.1252772,13.711355,14.386299,0.157701
16:31:49.1352769,13.711355,14.386298,0.157702
16:31:49.1452767,13.711353,14.386298,0.157705
16:31:49.1552771,13.711353,14.386297,0.157706
16:31:49.1652769,13.711354,14.386299,0.157705
16:31:49.1752769,13.711354,14.386299,0.157704
16:31:49.1852773,13.711355,14.386301,0.157703
16:31:49.1952771,13.711355,14.386300,0.157703
16:31:49.2052769,13.711354,14.386299,0.157704
16:31:49.2152766,13.711354,14.386299,0.157703
16:31:49.2252771,13.711355,14.386298,0.157702
16:31:49.2352771,13.711354,14.386298,0.157704
16:31:49.2452768,13.711354,14.386298,0.157705
16:31:49.2552773,13.711352,14.386298,0.157707
16:31:49.2652770,13.711353,14.386299,0.157705
16:31:49.2752768,13.711355,14.386300,0.157702
16:31:49.2852768,13.711355,14.386299,0.157700
16:31:49.2952772,13.711353,14.386299,0.157702
16:31:49.3052770,13.711351,14.386299,0.157707
16:31:49.3152767,13.711350,14.386299,0.157710
16:31:49.3252772,13.711351,14.386297,0.157709
16:31:49.3352770,13.711352,14.386298,0.157705
16:31:49.3452770,13.711355,14.386298,0.157700
16:31:49.3552767,13.711355,14.386299,0.157699
16:31:49.3652772,13.711354,14.386299,0.157702
16:31:49.3752769,13.711354,14.386300,0.157703
16:31:49.3852767,13.711353,14.386299,0.157704
16:31:49.3952774,13.711353,14.386299,0.157704
16:31:49.4052771,13.711353,14.386299,0.157704
16:31:49.4152769,13.711351,14.386298,0.157708
16:31:49.4252766,13.711353,14.386300,0.157707
16:31:49.4352771,13.711355,14.386299,0.157702
16:31:49.4452771,13.711357,14.386300,0.157697
16:31:49.4552769,13.711358,14.386300,0.157695
16:31:49.4652773,13.711357,14.386300,0.157697
16:31:49.4752771,13.711355,14.386302,0.157704
16:31:49.4852768,13.711353,14.386300,0.157709
16:31:49.4952766,13.711353,14.386301,0.157709
16:31:49.5052773,13.711355,14.386301,0.157704
16:31:49.5152770,13.711357,14.386302,0.157698
16:31:49.5252768,13.711358,14.386301,0.157696
16:31:49.5352773,13.711357,14.386301,0.157698
16:31:49.5452770,13.711355,14.386300,0.157703
16:31:49.5552770,13.711354,14.386299,0.157706
16:31:49.5652767,13.711354,14.386300,0.157705
16:31:49.5752772,13.711354,14.386299,0.157704
16:31:49.5852770,13.711354,14.386300,0.157703
16:31:49.5952767,13.711353,14.386300,0.157706
16:31:49.6052772,13.711353,14.386300,0.157707
16:31:49.6152772,13.711354,14.386302,0.157704
16:31:49.6252769,13.711356,14.386301,0.157700
16:31:49.6352767,13.711357,14.386302,0.157697
16:31:49.6452771,13.711355,14.386303,0.157699
16:31:49.6552769,13.711353,14.386302,0.157706
16:31:49.6652769,13.711351,14.386302,0.157711
16:31:49.6752774,13.711352,14.386302,0.157710
16:31:49.6852771,13.711354,14.386302,0.157704
16:31:49.6952769,13.711356,14.386304,0.157698
16:31:49.7052766,13.711357,14.386303,0.157697
16:31:49.7152771,13.711355,14.386303,0.157700
16:31:49.7252771,13.711353,14.386302,0.157705
16:31:49.7352768,13.711353,14.386301,0.157705
16:31:49.7452773,13.711353,14.386301,0.157705
16:31:49.7552770,13.711353,14.386301,0.157704
16:31:49.7652768,13.711353,14.386302,0.157705
16:31:49.7752768,13.711353,14.386304,0.157706
16:31:49.7852773,13.711354,14.386303,0.157705
16:31:49.7952770,13.711355,14.386303,0.157701
16:31:49.8052768,13.711356,14.386302,0.157698
16:31:49.8152772,13.711356,14.386302,0.157698
16:31:49.8252770,13.711354,14.386302,0.157703
16:31:49.8352770,13.711353,14.386301,0.157708
16:31:49.8452767,13.711352,14.386303,0.157710
16:31:49.8552772,13.711353,14.386303,0.157706
16:31:49.8652769,13.711355,14.386304,0.157701
16:31:49.8752767,13.711357,14.386304,0.157698
16:31:49.8852774,13.711355,14.386304,0.157700
16:31:49.8952771,13.711354,14.386304,0.157703
16:31:49.9052769,13.711353,14.386303,0.157705
16:31:49.9152767,13.711353,14.386301,0.157705
16:31:49.9252771,13.711353,14.386302,0.157704
16:31:49.9352769,13.711354,14.386303,0.157704
16:31:49.9452769,13.711354,14.386304,0.157705
16:31:49.9552773,13.711354,14.386305,0.157705
16:31:49.9652771,13.711355,14.386304,0.157703
16:31:49.9752768,13.711356,14.386303,0.157700
16:31:49.9852766,13.711356,14.386302,0.157698
16:31:49.9952773,13.711355,14.386301,0.157701
16:31:50.0052770,13.711353,14.386301,0.157705
16:31:50.0152768,13.711353,14.386301,0.157707
16:31:50.0252773,13.711353,14.386302,0.157706
16:31:50.0352770,13.711355,14.386303,0.157703
16:31:50.0452770,13.711356,14.386304,0.157699
16:31:50.0552768,13.711356,14.386302,0.157699
16:31:50.0652772,13.711356,14.386303,0.157700
16:31:50.0752770,13.711355,14.386300,0.157702
16:31:50.0852767,13.711355,14.386300,0.157702
16:31:50.0952772,13.711354,14.386298,0.157703
16:31:50.1052772,13.711353,14.386299,0.157704
16:31:50.1152769,13.711353,14.386300,0.157705
16:31:50.1252767,13.711354,14.386301,0.157704
16:31:50.1352772,13.711355,14.386302,0.157703
16:31:50.1452769,13.711356,14.386302,0.157700
16:31:50.1552769,13.711356,14.386301,0.157699
16:31:50.1652774,13.711355,14.386300,0.157700
16:31:50.1752771,13.711354,14.386298,0.157703
16:31:50.1852769,13.711353,14.386298,0.157705
16:31:50.1952766,13.711352,14.386297,0.157706
16:31:50.2052771,13.711354,14.386299,0.157704
16:31:50.2152771,13.711355,14.386301,0.157702
16:31:50.2252768,13.711355,14.386301,0.157702
16:31:50.2352773,13.711357,14.386301,0.157700
16:31:50.2452771,13.711355,14.386300,0.157701
16:31:50.2552768,13.711355,14.386300,0.157702
16:31:50.2652768,13.711355,14.386297,0.157702
16:31:50.2752773,13.711354,14.386296,0.157703
16:31:50.2852770,13.711354,14.386296,0.157703
16:31:50.2952768,13.711354,14.386298,0.157704
16:31:50.3052772,13.711354,14.386300,0.157703
16:31:50.3152770,13.711355,14.386301,0.157702
16:31:50.3252770,13.711357,14.386301,0.157699
16:31:50.3352767,13.711356,14.386298,0.157699
16:31:50.3452772,13.711355,14.386297,0.157701
16:31:50.3552769,13.711355,14.386297,0.157703
16:31:50.3652767,13.711353,14.386297,0.157705
16:31:50.3752772,13.711354,14.386296,0.157704
16:31:50.3852772,13.711355,14.386299,0.157702
16:31:50.3952769,13.711356,14.386300,0.157700
16:31:50.4052767,13.711356,14.386299,0.157700
16:31:50.4152771,13.711355,14.386299,0.157701
16:31:50.4252769,13.711355,14.386298,0.157702
16:31:50.4352769,13.711354,14.386296,0.157703
16:31:50.4452771,13.711354,14.386296,0.157703
16:31:50.4552771,13.711354,14.386295,0.157703
16:31:50.4652768,13.711354,14.386297,0.157703
16:31:50.4752766,13.711354,14.386298,0.157703
16:31:50.4852773,13.711355,14.386301,0.157702
16:31:50.4952771,13.711355,14.386301,0.157701
16:31:50.5052768,13.711356,14.386300,0.157701
16:31:50.5152773,13.711354,14.386300,0.157702
16:31:50.5252770,13.711353,14.386298,0.157704
16:31:50.5352768,13.711352,14.386297,0.157706
16:31:50.5452768,13.711354,14.386297,0.157704
16:31:50.5552770,13.711354,14.386298,0.157703
16:31:50.5652770,13.711354,14.386299,0.157702
16:31:50.5752767,13.711355,14.386300,0.157702
16:31:50.5852772,13.711354,14.386300,0.157702
16:31:50.5952772,13.711354,14.386300,0.157703
16:31:50.6052769,13.711354,14.386299,0.157703
16:31:50.6152767,13.711353,14.386297,0.157704
16:31:50.6252772,13.711354,14.386297,0.157704
16:31:50.6352769,13.711353,14.386296,0.157705
16:31:50.6452767,13.711354,14.386298,0.157703
16:31:50.6552771,13.711355,14.386299,0.157701
16:31:50.6652771,13.711356,14.386300,0.157700
16:31:50.6752769,13.711356,14.386300,0.157701
16:31:50.6852766,13.711356,14.386300,0.157701
16:31:50.6952771,13.711355,14.386300,0.157702
16:31:50.7052771,13.711353,14.386298,0.157705
16:31:50.7152768,13.711355,14.386298,0.157703
16:31:50.7252771,13.711355,14.386298,0.157702
16:31:50.7352771,13.711356,14.386298,0.157700
16:31:50.7452768,13.711356,14.386299,0.157700
16:31:50.7552768,13.711357,14.386300,0.157699
16:31:50.7652770,13.711357,14.386300,0.157699
16:31:50.7752770,13.711356,14.386298,0.157701
16:31:50.7852768,13.711356,14.386299,0.157701
16:31:50.7952772,13.711355,14.386296,0.157703
16:31:50.8052770,13.711355,14.386297,0.157703
16:31:50.8152770,13.711356,14.386297,0.157701
16:31:50.8252767,13.711357,14.386298,0.157700
16:31:50.8352770,13.711357,14.386299,0.157699
16:31:50.8452770,13.711357,14.386299,0.157699
16:31:50.8552767,13.711356,14.386299,0.157700
16:31:50.8652772,13.711355,14.386298,0.157702
16:31:50.8752769,13.711354,14.386296,0.157704
16:31:50.8852769,13.711355,14.386297,0.157703
16:31:50.8952767,13.711355,14.386296,0.157703
16:31:50.9052771,13.711356,14.386296,0.157700
16:31:50.9152769,13.711357,14.386296,0.157699
16:31:50.9252769,13.711356,14.386297,0.157699
16:31:50.9352771,13.711356,14.386298,0.157699
16:31:50.9452771,13.711356,14.386298,0.157700
16:31:50.9552769,13.711356,14.386298,0.157701
16:31:50.9652773,13.711356,14.386297,0.157702
16:31:50.9752771,13.711355,14.386296,0.157702
16:31:50.9852771,13.711356,14.386296,0.157702
16:31:50.9952768,13.711356,14.386297,0.157701
16:31:51.0052773,13.711357,14.386298,0.157699
16:31:51.0152770,13.711358,14.386298,0.157698
16:31:51.0252768,13.711357,14.386298,0.157698
16:31:51.0352773,13.711357,14.386297,0.157700
16:31:51.0452770,13.711356,14.386298,0.157701
16:31:51.0552770,13.711355,14.386296,0.157703
16:31:51.0652767,13.711357,14.386297,0.157702
16:31:51.0752772,13.711356,14.386297,0.157702
16:31:51.0852770,13.711357,14.386298,0.157700
16:31:51.0952770,13.711358,14.386298,0.157698
16:31:51.1052772,13.711357,14.386297,0.157699
16:31:51.1152772,13.711357,14.386298,0.157699
16:31:51.1252769,13.711358,14.386298,0.157699
16:31:51.1352767,13.711356,14.386296,0.157701
16:31:51.1452771,13.711357,14.386296,0.157701
16:31:51.1552769,13.711357,14.386296,0.157701
16:31:51.1652769,13.711358,14.386298,0.157700
16:31:51.1752774,13.711358,14.386298,0.157698
16:31:51.1852771,13.711359,14.386298,0.157697
16:31:51.1952769,13.711359,14.386298,0.157696
16:31:51.2052769,13.711359,14.386299,0.157697
16:31:51.2152771,13.711358,14.386297,0.157699
16:31:51.2252771,13.711358,14.386297,0.157700
16:31:51.2352768,13.711358,14.386298,0.157700
16:31:51.2452773,13.711358,14.386297,0.157700
16:31:51.2552770,13.711359,14.386297,0.157698
16:31:51.2652768,13.711360,14.386298,0.157697
16:31:51.2752768,13.711359,14.386297,0.157697
16:31:51.2852773,13.711360,14.386299,0.157696
16:31:51.2952770,13.711360,14.386297,0.157696
16:31:51.3052770,13.711356,14.386302,0.157699
16:31:51.3152772,13.711352,14.386313,0.157722
16:31:51.3252770,13.711374,14.386422,0.157728
16:31:51.3352770,13.711437,14.386318,0.157779
16:31:51.3452767,13.711538,14.385850,0.157781
16:31:51.3552772,13.711653,14.384968,0.157782
16:31:51.3652769,13.711765,14.383851,0.157759
16:31:51.3752767,13.711847,14.382651,0.157757
16:31:51.3852774,13.711868,14.381515,0.157784
16:31:51.3952771,13.711861,14.380362,0.157813
16:31:51.4052769,13.711839,14.379164,0.157846
16:31:51.4152769,13.711822,14.377886,0.157875
16:31:51.4252771,13.711779,14.376434,0.157912
16:31:51.4352769,13.711736,14.374723,0.157919
16:31:51.4452769,13.711700,14.372877,0.157939
16:31:51.4552773,13.711698,14.371042,0.157950
16:31:51.4652771,13.711740,14.369193,0.157956
16:31:51.4752768,13.711802,14.367276,0.157965
16:31:51.4852768,13.711764,14.365259,0.158013
16:31:51.4952773,13.711683,14.363151,0.158032
16:31:51.5052770,13.711582,14.360953,0.158056
16:31:51.5152768,13.711457,14.358731,0.158030
16:31:51.5252773,13.711271,14.356495,0.158064
16:31:51.5352770,13.711063,14.354259,0.158069
16:31:51.5452770,13.710942,14.352015,0.158122
16:31:51.5552768,13.710932,14.349757,0.158138
16:31:51.5652772,13.711026,14.347460,0.158178
16:31:51.5752770,13.711196,14.345118,0.158187
16:31:51.5852767,13.711462,14.342711,0.158222
16:31:51.5952772,13.711797,14.340240,0.158238
16:31:51.6052772,13.712155,14.337720,0.158254
16:31:51.6152769,13.712514,14.335132,0.158266
16:31:51.6252767,13.712859,14.332512,0.158296
16:31:51.6352772,13.713119,14.329848,0.158321
16:31:51.6452769,13.713258,14.327187,0.158364
16:31:51.6552769,13.713283,14.324490,0.158427
16:31:51.6652774,13.713197,14.321685,0.158477
16:31:51.6752771,13.713039,14.318898,0.158484
16:31:51.6852769,13.712859,14.316087,0.158503
16:31:51.6952766,13.712630,14.313206,0.158542
16:31:51.7052771,13.712441,14.310251,0.158590
16:31:51.7152771,13.712264,14.307256,0.158632
16:31:51.7252768,13.712145,14.304236,0.158680
16:31:51.7352773,13.712083,14.301253,0.158731
16:31:51.7452771,13.712158,14.298300,0.158796
16:31:51.7552768,13.712375,14.295370,0.158837
16:31:51.7652768,13.712677,14.292450,0.158869
16:31:51.7752773,13.713045,14.289557,0.158933
16:31:51.7852770,13.713479,14.286678,0.159008
16:31:51.7952768,13.713796,14.283860,0.159040
16:31:51.8052772,13.714130,14.281087,0.159027
16:31:51.8152770,13.714262,14.278231,0.159036
16:31:51.8252770,13.714314,14.275228,0.159108
16:31:51.8352767,13.714259,14.272023,0.159138
16:31:51.8452772,13.714168,14.268710,0.159212
16:31:51.8552769,13.714088,14.265437,0.159175
16:31:51.8652767,13.714007,14.262222,0.159241
16:31:51.8752772,13.713943,14.259019,0.159289
16:31:51.8852772,13.713886,14.255815,0.159327
16:31:51.8952769,13.713947,14.252635,0.159399
16:31:51.9052767,13.714155,14.249495,0.159427
16:31:51.9152771,13.714488,14.246476,0.159477
16:31:51.9252769,13.714971,14.243577,0.159530
16:31:51.9352769,13.715530,14.240742,0.159541
16:31:51.9452773,13.716100,14.237957,0.159583
16:31:51.9552771,13.716676,14.235244,0.159686
16:31:51.9652768,13.717224,14.232496,0.159653
16:31:51.9752766,13.717604,14.229715,0.159688
16:31:51.9852773,13.718044,14.226906,0.159744
16:31:51.9952771,13.718449,14.224099,0.159751
16:31:52.0052768,13.718837,14.221292,0.159835
16:31:52.0152773,13.719225,14.218445,0.159868
16:31:52.0252770,13.719581,14.215629,0.159856
16:31:52.0352768,13.719987,14.212842,0.159913
16:31:52.0452768,13.720425,14.210048,0.159920
16:31:52.0552772,13.720826,14.207227,0.159971
16:31:52.0652770,13.721288,14.204422,0.160015
16:31:52.0752767,13.721833,14.201641,0.160037
16:31:52.0852772,13.722412,14.198912,0.160097
16:31:52.0952772,13.723011,14.196272,0.160133
16:31:52.1052769,13.723715,14.193715,0.160190
16:31:52.1152767,13.724412,14.191199,0.160233
16:31:52.1252772,13.725161,14.188720,0.160284
16:31:52.1352769,13.725992,14.186268,0.160316
16:31:52.1452767,13.726820,14.183817,0.160361
16:31:52.1552774,13.727684,14.181363,0.160392
16:31:52.1652771,13.728639,14.178936,0.160422
16:31:52.1752769,13.729593,14.176497,0.160464
16:31:52.1852766,13.730502,14.174072,0.160512
16:31:52.1952771,13.731395,14.171618,0.160560
16:31:52.2052771,13.732172,14.169181,0.160613
16:31:52.2152768,13.732930,14.166740,0.160610
16:31:52.2252773,13.733653,14.164221,0.160669
16:31:52.2352771,13.734528,14.161669,0.160713
16:31:52.2452768,13.735370,14.159106,0.160737
16:31:52.2552768,13.736161,14.156594,0.160735
16:31:52.2652773,13.736951,14.154055,0.160804
16:31:52.2752770,13.737750,14.151533,0.160846
16:31:52.2852768,13.738632,14.149014,0.160904
16:31:52.2952772,13.739711,14.146557,0.160937
16:31:52.3052770,13.740849,14.144150,0.160961
16:31:52.3152770,13.742040,14.141781,0.161023
16:31:52.3252767,13.743354,14.139457,0.161044
16:31:52.3352772,13.744714,14.137196,0.161069
16:31:52.3452770,13.746040,14.134988,0.161085
16:31:52.3552767,13.747379,14.132793,0.161137
16:31:52.3652772,13.748717,14.130597,0.161169
16:31:52.3752772,13.749933,14.128363,0.161205
16:31:52.3852769,13.751119,14.126077,0.161288
16:31:52.3952767,13.752327,14.123659,0.161333
16:31:52.4052771,13.753483,14.121197,0.161327
16:31:52.4152769,13.754642,14.118715,0.161438
16:31:52.4252769,13.755835,14.116185,0.161412
16:31:52.4352773,13.756973,14.113643,0.161501
16:31:52.4452771,13.758161,14.111138,0.161525
16:31:52.4552769,13.759425,14.108749,0.161552
16:31:52.4652766,13.760706,14.106489,0.161564
16:31:52.4752771,13.761942,14.104331,0.161589
16:31:52.4852771,13.763268,14.102299,0.161610
16:31:52.4952768,13.764661,14.100359,0.161615
16:31:52.5052773,13.766085,14.098403,0.161645
16:31:52.5152770,13.767621,14.096455,0.161688
16:31:52.5252768,13.769295,14.094541,0.161679
16:31:52.5352768,13.770984,14.092639,0.161701
16:31:52.5452772,13.772659,14.090696,0.161757
16:31:52.5552770,13.774441,14.088621,0.161784
16:31:52.5652767,13.776274,14.086334,0.161833
16:31:52.5752772,13.778236,14.083822,0.161891
16:31:52.5852770,13.780259,14.081202,0.161850
16:31:52.5952770,13.782265,14.078504,0.161880
16:31:52.6052767,13.784298,14.075757,0.161899
16:31:52.6152772,13.786352,14.072950,0.161946
16:31:52.6252769,13.788440,14.070105,0.161958
16:31:52.6352767,13.790548,14.067270,0.161962
16:31:52.6452774,13.792635,14.064483,0.161970
16:31:52.6552771,13.794781,14.061732,0.162005
16:31:52.6652769,13.796987,14.058989,0.162022
16:31:52.6752766,13.799341,14.056222,0.162084
16:31:52.6852771,13.801932,14.053579,0.162081
16:31:52.6952771,13.804632,14.051042,0.162071
16:31:52.7052769,13.807429,14.048535,0.162114
16:31:52.7152773,13.810261,14.046005,0.162128
16:31:52.7252771,13.813148,14.043451,0.162125
16:31:52.7352768,13.816031,14.040804,0.162121
16:31:52.7452766,13.818981,14.038016,0.162153
16:31:52.7552773,13.822007,14.035157,0.162143
16:31:52.7652770,13.825081,14.032241,0.162144
16:31:52.7752768,13.828080,14.029308,0.162203
16:31:52.7852773,13.831107,14.026457,0.162251
16:31:52.7952770,13.834188,14.023771,0.162300
16:31:52.8052770,13.837226,14.021188,0.162326
16:31:52.8152767,13.840347,14.018687,0.162406
16:31:52.8252772,13.843495,14.016252,0.162391
16:31:52.8352770,13.846863,14.014007,0.162484
16:31:52.8452767,13.850349,14.011869,0.162445
16:31:52.8552772,13.853854,14.009734,0.162428
16:31:52.8652772,13.857471,14.007589,0.162447
16:31:52.8752769,13.861218,14.005423,0.162452
16:31:52.8852767,13.865035,14.003220,0.162455
16:31:52.8952771,13.868784,14.000969,0.162498
16:31:52.9052769,13.872478,13.998759,0.162546
16:31:52.9152769,13.876170,13.996600,0.162592
16:31:52.9252771,13.879862,13.994519,0.162610
16:31:52.9352771,13.883564,13.992476,0.162657
16:31:52.9452769,13.887323,13.990511,0.162699
16:31:52.9552766,13.891123,13.988591,0.162770
16:31:52.9652771,13.894938,13.986708,0.162764
16:31:52.9752771,13.898786,13.984803,0.162839
16:31:52.9852768,13.902681,13.982929,0.162852
16:31:52.9952773,13.906662,13.981148,0.162777
16:31:53.0052770,13.910694,13.979374,0.162860
16:31:53.0152768,13.914798,13.977556,0.162856
16:31:53.0252768,13.918924,13.975826,0.162895
16:31:53.0352770,13.923139,13.974280,0.162925
16:31:53.0452770,13.927382,13.972835,0.162904
16:31:53.0552768,13.931646,13.971538,0.162958
16:31:53.0652772,13.935922,13.970381,0.162993
16:31:53.0752770,13.940232,13.969294,0.163002
16:31:53.0852770,13.944463,13.968243,0.162990
16:31:53.0952767,13.948674,13.967107,0.163015
16:31:53.1052772,13.953045,13.965847,0.163015
16:31:53.1152769,13.957377,13.964478,0.162964
16:31:53.1252767,13.961714,13.963151,0.163011
16:31:53.1352772,13.966030,13.961956,0.163024
16:31:53.1452771,13.970287,13.960896,0.163074
16:31:53.1552769,13.974557,13.959990,0.163083
16:31:53.1652767,13.978827,13.959210,0.163075
16:31:53.1752771,13.983109,13.958615,0.163091
16:31:53.1852769,13.987446,13.958126,0.163096
16:31:53.1952769,13.991807,13.957793,0.163013
16:31:53.2052771,13.996271,13.957513,0.163029
16:31:53.2152771,14.000833,13.957177,0.162992
16:31:53.2252768,14.005428,13.956719,0.163005
16:31:53.2352766,14.009980,13.956204,0.163027
16:31:53.2452771,14.014484,13.955697,0.163049
16:31:53.2552770,14.018972,13.955207,0.163072
16:31:53.2652768,14.023451,13.954869,0.163061
16:31:53.2752773,14.027860,13.954735,0.163021
16:31:53.2852770,14.032310,13.954731,0.163004
16:31:53.2952770,14.036768,13.954730,0.162984
16:31:53.3052768,14.041252,13.954877,0.162934
16:31:53.3152770,14.045843,13.955138,0.162887
16:31:53.3252770,14.050542,13.955464,0.162841
16:31:53.3352767,14.055330,13.955814,0.162824
16:31:53.3452772,14.060098,13.956212,0.162821
16:31:53.3552769,14.064826,13.956672,0.162818
16:31:53.3652769,14.069354,13.957155,0.162788
16:31:53.3752767,14.073718,13.957626,0.162771
16:31:53.3852772,14.078076,13.958141,0.162781
16:31:53.3952769,14.082423,13.958754,0.162742
16:31:53.4052769,14.086806,13.959513,0.162749
16:31:53.4152771,14.091199,13.960375,0.162643
